vocabulary size: 474
n tunes: 3689
n train tunes: 3505.0
n validation tunes: 184.0
20403/43812 (epoch 46.569) train_loss=156.30427551 time/batch=0.08s
20404/43812 (epoch 46.571) train_loss=132.86944580 time/batch=0.06s
20405/43812 (epoch 46.573) train_loss=89.69659424 time/batch=0.03s
20406/43812 (epoch 46.576) train_loss=188.20721436 time/batch=0.07s
20407/43812 (epoch 46.578) train_loss=197.18267822 time/batch=0.09s
20408/43812 (epoch 46.580) train_loss=145.12344360 time/batch=0.05s
20409/43812 (epoch 46.583) train_loss=61.66373825 time/batch=0.04s
20410/43812 (epoch 46.585) train_loss=91.63217163 time/batch=0.03s
20411/43812 (epoch 46.587) train_loss=216.29234314 time/batch=0.34s
20412/43812 (epoch 46.589) train_loss=212.56805420 time/batch=0.07s
20413/43812 (epoch 46.592) train_loss=96.24634552 time/batch=0.05s
20414/43812 (epoch 46.594) train_loss=234.20635986 time/batch=0.09s
20415/43812 (epoch 46.596) train_loss=103.77806854 time/batch=0.05s
20416/43812 (epoch 46.599) train_loss=125.66015625 time/batch=0.05s
20417/43812 (epoch 46.601) train_loss=109.75995636 time/batch=0.05s
20418/43812 (epoch 46.603) train_loss=171.56005859 time/batch=0.07s
20419/43812 (epoch 46.605) train_loss=148.94242859 time/batch=0.06s
20420/43812 (epoch 46.608) train_loss=143.52542114 time/batch=0.06s
20421/43812 (epoch 46.610) train_loss=145.68394470 time/batch=0.06s
20422/43812 (epoch 46.612) train_loss=96.76568604 time/batch=0.04s
20423/43812 (epoch 46.615) train_loss=183.91250610 time/batch=0.06s
20424/43812 (epoch 46.617) train_loss=112.72220612 time/batch=0.05s
20425/43812 (epoch 46.619) train_loss=234.03446960 time/batch=0.09s
20426/43812 (epoch 46.621) train_loss=176.90373230 time/batch=0.07s
20427/43812 (epoch 46.624) train_loss=227.26843262 time/batch=0.10s
20428/43812 (epoch 46.626) train_loss=89.96839905 time/batch=0.04s
20429/43812 (epoch 46.628) train_loss=161.65585327 time/batch=0.07s
20430/43812 (epoch 46.631) train_loss=131.83459473 time/batch=0.05s
20431/43812 (epoch 46.633) train_loss=170.95930481 time/batch=0.06s
20432/43812 (epoch 46.635) train_loss=186.73835754 time/batch=0.07s
20433/43812 (epoch 46.637) train_loss=170.63287354 time/batch=0.07s
20434/43812 (epoch 46.640) train_loss=79.38825226 time/batch=0.03s
20435/43812 (epoch 46.642) train_loss=185.87744141 time/batch=0.07s
20436/43812 (epoch 46.644) train_loss=109.62963867 time/batch=0.05s
20437/43812 (epoch 46.647) train_loss=133.12164307 time/batch=0.05s
20438/43812 (epoch 46.649) train_loss=112.86286163 time/batch=0.04s
20439/43812 (epoch 46.651) train_loss=119.87673187 time/batch=0.06s
20440/43812 (epoch 46.653) train_loss=172.88003540 time/batch=0.07s
20441/43812 (epoch 46.656) train_loss=160.66923523 time/batch=0.06s
20442/43812 (epoch 46.658) train_loss=164.88888550 time/batch=0.07s
20443/43812 (epoch 46.660) train_loss=77.27174377 time/batch=0.04s
20444/43812 (epoch 46.662) train_loss=106.23107910 time/batch=0.04s
20445/43812 (epoch 46.665) train_loss=102.87065125 time/batch=0.04s
20446/43812 (epoch 46.667) train_loss=185.10742188 time/batch=0.07s
20447/43812 (epoch 46.669) train_loss=146.81069946 time/batch=0.06s
20448/43812 (epoch 46.672) train_loss=97.56275940 time/batch=0.03s
20449/43812 (epoch 46.674) train_loss=173.39001465 time/batch=0.07s
20450/43812 (epoch 46.676) train_loss=111.08619690 time/batch=0.04s
20451/43812 (epoch 46.678) train_loss=130.66625977 time/batch=0.05s
20452/43812 (epoch 46.681) train_loss=73.82928467 time/batch=0.03s
20453/43812 (epoch 46.683) train_loss=211.02445984 time/batch=0.07s
20454/43812 (epoch 46.685) train_loss=84.41416931 time/batch=0.04s
20455/43812 (epoch 46.688) train_loss=105.86799622 time/batch=0.04s
20456/43812 (epoch 46.690) train_loss=82.11138916 time/batch=0.04s
20457/43812 (epoch 46.692) train_loss=202.73120117 time/batch=0.08s
20458/43812 (epoch 46.694) train_loss=88.53137207 time/batch=0.04s
20459/43812 (epoch 46.697) train_loss=110.19033051 time/batch=0.06s
20460/43812 (epoch 46.699) train_loss=138.97492981 time/batch=0.05s
20461/43812 (epoch 46.701) train_loss=166.56825256 time/batch=0.07s
20462/43812 (epoch 46.704) train_loss=95.21485901 time/batch=0.04s
20463/43812 (epoch 46.706) train_loss=186.54898071 time/batch=0.07s
20464/43812 (epoch 46.708) train_loss=101.82374573 time/batch=0.05s
20465/43812 (epoch 46.710) train_loss=111.77213287 time/batch=0.04s
20466/43812 (epoch 46.713) train_loss=164.94387817 time/batch=0.07s
20467/43812 (epoch 46.715) train_loss=168.43814087 time/batch=0.07s
20468/43812 (epoch 46.717) train_loss=162.37905884 time/batch=0.07s
20469/43812 (epoch 46.720) train_loss=78.02860260 time/batch=0.03s
20470/43812 (epoch 46.722) train_loss=95.81433105 time/batch=0.05s
20471/43812 (epoch 46.724) train_loss=165.79333496 time/batch=0.06s
20472/43812 (epoch 46.726) train_loss=138.96630859 time/batch=0.05s
20473/43812 (epoch 46.729) train_loss=173.10510254 time/batch=0.07s
20474/43812 (epoch 46.731) train_loss=108.71083069 time/batch=0.04s
20475/43812 (epoch 46.733) train_loss=99.01859283 time/batch=0.05s
20476/43812 (epoch 46.736) train_loss=140.99377441 time/batch=0.06s
20477/43812 (epoch 46.738) train_loss=136.69070435 time/batch=0.05s
20478/43812 (epoch 46.740) train_loss=133.78868103 time/batch=0.06s
20479/43812 (epoch 46.742) train_loss=77.69355774 time/batch=0.04s
20480/43812 (epoch 46.745) train_loss=137.30792236 time/batch=0.06s
20481/43812 (epoch 46.747) train_loss=202.71023560 time/batch=0.07s
20482/43812 (epoch 46.749) train_loss=183.66424561 time/batch=0.07s
20483/43812 (epoch 46.751) train_loss=115.06202698 time/batch=0.05s
20484/43812 (epoch 46.754) train_loss=89.73756409 time/batch=0.04s
20485/43812 (epoch 46.756) train_loss=110.67581940 time/batch=0.05s
20486/43812 (epoch 46.758) train_loss=130.43901062 time/batch=0.06s
20487/43812 (epoch 46.761) train_loss=78.07028198 time/batch=0.03s
20488/43812 (epoch 46.763) train_loss=62.21671295 time/batch=0.03s
20489/43812 (epoch 46.765) train_loss=176.46743774 time/batch=0.08s
20490/43812 (epoch 46.767) train_loss=83.13788605 time/batch=0.04s
20491/43812 (epoch 46.770) train_loss=114.72569275 time/batch=0.05s
20492/43812 (epoch 46.772) train_loss=108.75389099 time/batch=0.05s
20493/43812 (epoch 46.774) train_loss=113.20033264 time/batch=0.05s
20494/43812 (epoch 46.777) train_loss=115.84091187 time/batch=0.05s
20495/43812 (epoch 46.779) train_loss=94.07855225 time/batch=0.04s
20496/43812 (epoch 46.781) train_loss=116.66930389 time/batch=0.05s
20497/43812 (epoch 46.783) train_loss=103.35415649 time/batch=0.05s
20498/43812 (epoch 46.786) train_loss=108.42369080 time/batch=0.04s
20499/43812 (epoch 46.788) train_loss=105.17666626 time/batch=0.05s
Validating
    loss:	207.812485

20500/43812 (epoch 46.790) train_loss=84.73974609 time/batch=0.51s
20501/43812 (epoch 46.793) train_loss=117.25499725 time/batch=0.05s
20502/43812 (epoch 46.795) train_loss=112.42741394 time/batch=0.05s
20503/43812 (epoch 46.797) train_loss=71.41280365 time/batch=0.03s
20504/43812 (epoch 46.799) train_loss=95.87632751 time/batch=0.05s
20505/43812 (epoch 46.802) train_loss=120.03678131 time/batch=0.04s
20506/43812 (epoch 46.804) train_loss=189.68405151 time/batch=0.07s
20507/43812 (epoch 46.806) train_loss=125.82418823 time/batch=0.05s
20508/43812 (epoch 46.809) train_loss=96.06130981 time/batch=0.05s
20509/43812 (epoch 46.811) train_loss=138.10293579 time/batch=0.06s
20510/43812 (epoch 46.813) train_loss=99.98977661 time/batch=0.05s
20511/43812 (epoch 46.815) train_loss=120.37160492 time/batch=0.05s
20512/43812 (epoch 46.818) train_loss=118.05641174 time/batch=0.05s
20513/43812 (epoch 46.820) train_loss=115.75270844 time/batch=0.05s
20514/43812 (epoch 46.822) train_loss=88.85124207 time/batch=0.03s
20515/43812 (epoch 46.825) train_loss=121.59625244 time/batch=0.05s
20516/43812 (epoch 46.827) train_loss=108.98747253 time/batch=0.05s
20517/43812 (epoch 46.829) train_loss=95.87720490 time/batch=0.04s
20518/43812 (epoch 46.831) train_loss=172.61981201 time/batch=0.07s
20519/43812 (epoch 46.834) train_loss=74.59318542 time/batch=0.03s
20520/43812 (epoch 46.836) train_loss=136.72457886 time/batch=0.05s
20521/43812 (epoch 46.838) train_loss=158.53735352 time/batch=0.08s
20522/43812 (epoch 46.841) train_loss=111.50579834 time/batch=0.03s
20523/43812 (epoch 46.843) train_loss=103.68843842 time/batch=0.04s
20524/43812 (epoch 46.845) train_loss=135.22061157 time/batch=0.06s
20525/43812 (epoch 46.847) train_loss=97.41972351 time/batch=0.04s
20526/43812 (epoch 46.850) train_loss=121.67001343 time/batch=0.05s
20527/43812 (epoch 46.852) train_loss=150.77935791 time/batch=0.05s
20528/43812 (epoch 46.854) train_loss=97.95794678 time/batch=0.04s
20529/43812 (epoch 46.856) train_loss=85.93334961 time/batch=0.05s
20530/43812 (epoch 46.859) train_loss=183.25473022 time/batch=0.07s
20531/43812 (epoch 46.861) train_loss=124.43815613 time/batch=0.05s
20532/43812 (epoch 46.863) train_loss=130.86569214 time/batch=0.06s
20533/43812 (epoch 46.866) train_loss=86.54382324 time/batch=0.04s
20534/43812 (epoch 46.868) train_loss=124.28894806 time/batch=0.05s
20535/43812 (epoch 46.870) train_loss=116.15541077 time/batch=0.05s
20536/43812 (epoch 46.872) train_loss=71.63760376 time/batch=0.03s
20537/43812 (epoch 46.875) train_loss=111.74408722 time/batch=0.05s
20538/43812 (epoch 46.877) train_loss=97.15139771 time/batch=0.04s
20539/43812 (epoch 46.879) train_loss=125.97560883 time/batch=0.05s
20540/43812 (epoch 46.882) train_loss=182.99484253 time/batch=0.07s
20541/43812 (epoch 46.884) train_loss=129.56504822 time/batch=0.05s
20542/43812 (epoch 46.886) train_loss=124.38013458 time/batch=0.05s
20543/43812 (epoch 46.888) train_loss=147.70071411 time/batch=0.06s
20544/43812 (epoch 46.891) train_loss=171.08578491 time/batch=0.07s
20545/43812 (epoch 46.893) train_loss=181.29551697 time/batch=0.07s
20546/43812 (epoch 46.895) train_loss=105.22460175 time/batch=0.04s
20547/43812 (epoch 46.898) train_loss=69.46995544 time/batch=0.03s
20548/43812 (epoch 46.900) train_loss=126.78805542 time/batch=0.05s
20549/43812 (epoch 46.902) train_loss=115.84448242 time/batch=0.05s
20550/43812 (epoch 46.904) train_loss=180.07974243 time/batch=0.07s
20551/43812 (epoch 46.907) train_loss=105.75225830 time/batch=0.05s
20552/43812 (epoch 46.909) train_loss=131.03781128 time/batch=0.05s
20553/43812 (epoch 46.911) train_loss=142.55305481 time/batch=0.05s
20554/43812 (epoch 46.914) train_loss=133.54522705 time/batch=0.05s
20555/43812 (epoch 46.916) train_loss=190.71905518 time/batch=0.07s
20556/43812 (epoch 46.918) train_loss=146.46459961 time/batch=0.06s
20557/43812 (epoch 46.920) train_loss=127.58744812 time/batch=0.05s
20558/43812 (epoch 46.923) train_loss=175.83851624 time/batch=0.07s
20559/43812 (epoch 46.925) train_loss=158.69425964 time/batch=0.06s
20560/43812 (epoch 46.927) train_loss=99.74435425 time/batch=0.05s
20561/43812 (epoch 46.930) train_loss=127.27249146 time/batch=0.05s
20562/43812 (epoch 46.932) train_loss=190.39108276 time/batch=0.07s
20563/43812 (epoch 46.934) train_loss=104.58683777 time/batch=0.05s
20564/43812 (epoch 46.936) train_loss=182.83290100 time/batch=0.08s
20565/43812 (epoch 46.939) train_loss=202.88430786 time/batch=0.07s
20566/43812 (epoch 46.941) train_loss=195.60848999 time/batch=0.07s
20567/43812 (epoch 46.943) train_loss=194.96592712 time/batch=0.08s
20568/43812 (epoch 46.946) train_loss=181.51528931 time/batch=0.07s
20569/43812 (epoch 46.948) train_loss=123.18051147 time/batch=0.06s
20570/43812 (epoch 46.950) train_loss=162.19555664 time/batch=0.06s
20571/43812 (epoch 46.952) train_loss=124.58666229 time/batch=0.05s
20572/43812 (epoch 46.955) train_loss=122.09909058 time/batch=0.05s
20573/43812 (epoch 46.957) train_loss=127.97294617 time/batch=0.04s
20574/43812 (epoch 46.959) train_loss=125.82835388 time/batch=0.06s
20575/43812 (epoch 46.961) train_loss=164.55082703 time/batch=0.07s
20576/43812 (epoch 46.964) train_loss=119.62469482 time/batch=0.05s
20577/43812 (epoch 46.966) train_loss=135.81652832 time/batch=0.05s
20578/43812 (epoch 46.968) train_loss=123.71121979 time/batch=0.05s
20579/43812 (epoch 46.971) train_loss=129.53694153 time/batch=0.06s
20580/43812 (epoch 46.973) train_loss=113.05890656 time/batch=0.04s
20581/43812 (epoch 46.975) train_loss=123.38676453 time/batch=0.05s
20582/43812 (epoch 46.977) train_loss=112.08561707 time/batch=0.06s
20583/43812 (epoch 46.980) train_loss=128.46881104 time/batch=0.05s
20584/43812 (epoch 46.982) train_loss=123.32255554 time/batch=0.05s
20585/43812 (epoch 46.984) train_loss=113.06072998 time/batch=0.05s
20586/43812 (epoch 46.987) train_loss=118.37577820 time/batch=0.05s
setting learning rate to 0.0013589
20587/43812 (epoch 46.989) train_loss=511.39227295 time/batch=0.32s
20588/43812 (epoch 46.991) train_loss=313.26373291 time/batch=0.11s
20589/43812 (epoch 46.993) train_loss=342.32211304 time/batch=0.12s
20590/43812 (epoch 46.996) train_loss=204.65127563 time/batch=0.09s
20591/43812 (epoch 46.998) train_loss=84.18289185 time/batch=0.03s
20592/43812 (epoch 47.000) train_loss=389.03326416 time/batch=0.14s
20593/43812 (epoch 47.003) train_loss=572.16198730 time/batch=0.49s
20594/43812 (epoch 47.005) train_loss=501.57241821 time/batch=0.16s
20595/43812 (epoch 47.007) train_loss=320.00265503 time/batch=0.12s
20596/43812 (epoch 47.009) train_loss=199.83953857 time/batch=0.07s
20597/43812 (epoch 47.012) train_loss=314.10827637 time/batch=0.12s
20598/43812 (epoch 47.014) train_loss=220.30355835 time/batch=0.09s
20599/43812 (epoch 47.016) train_loss=344.74453735 time/batch=0.11s
Validating
    loss:	202.029919

20600/43812 (epoch 47.019) train_loss=415.65161133 time/batch=0.60s
20601/43812 (epoch 47.021) train_loss=228.10778809 time/batch=0.10s
20602/43812 (epoch 47.023) train_loss=358.11297607 time/batch=0.13s
20603/43812 (epoch 47.025) train_loss=264.19104004 time/batch=0.10s
20604/43812 (epoch 47.028) train_loss=158.57571411 time/batch=0.06s
20605/43812 (epoch 47.030) train_loss=429.97662354 time/batch=0.14s
20606/43812 (epoch 47.032) train_loss=262.21258545 time/batch=0.19s
20607/43812 (epoch 47.035) train_loss=72.77981567 time/batch=0.03s
20608/43812 (epoch 47.037) train_loss=194.58529663 time/batch=0.08s
20609/43812 (epoch 47.039) train_loss=151.74761963 time/batch=0.08s
20610/43812 (epoch 47.041) train_loss=729.20483398 time/batch=0.52s
20611/43812 (epoch 47.044) train_loss=196.90905762 time/batch=0.09s
20612/43812 (epoch 47.046) train_loss=115.26798248 time/batch=0.06s
20613/43812 (epoch 47.048) train_loss=246.81182861 time/batch=0.10s
20614/43812 (epoch 47.050) train_loss=91.34252167 time/batch=0.04s
20615/43812 (epoch 47.053) train_loss=403.19107056 time/batch=0.40s
20616/43812 (epoch 47.055) train_loss=217.00712585 time/batch=0.34s
20617/43812 (epoch 47.057) train_loss=115.22084045 time/batch=0.05s
20618/43812 (epoch 47.060) train_loss=924.93420410 time/batch=0.84s
20619/43812 (epoch 47.062) train_loss=121.38052368 time/batch=0.06s
20620/43812 (epoch 47.064) train_loss=138.82328796 time/batch=0.06s
20621/43812 (epoch 47.066) train_loss=353.28710938 time/batch=0.14s
20622/43812 (epoch 47.069) train_loss=291.44845581 time/batch=0.11s
20623/43812 (epoch 47.071) train_loss=73.89643860 time/batch=0.03s
20624/43812 (epoch 47.073) train_loss=261.88702393 time/batch=0.11s
20625/43812 (epoch 47.076) train_loss=249.53149414 time/batch=0.08s
20626/43812 (epoch 47.078) train_loss=195.87640381 time/batch=0.07s
20627/43812 (epoch 47.080) train_loss=198.10333252 time/batch=0.08s
20628/43812 (epoch 47.082) train_loss=95.12004089 time/batch=0.04s
20629/43812 (epoch 47.085) train_loss=284.98776245 time/batch=0.10s
20630/43812 (epoch 47.087) train_loss=465.68777466 time/batch=0.14s
20631/43812 (epoch 47.089) train_loss=69.70359802 time/batch=0.03s
20632/43812 (epoch 47.092) train_loss=500.19140625 time/batch=0.17s
20633/43812 (epoch 47.094) train_loss=475.14630127 time/batch=0.14s
20634/43812 (epoch 47.096) train_loss=158.26216125 time/batch=0.07s
20635/43812 (epoch 47.098) train_loss=180.08856201 time/batch=0.08s
20636/43812 (epoch 47.101) train_loss=365.68127441 time/batch=0.13s
20637/43812 (epoch 47.103) train_loss=285.74096680 time/batch=0.10s
20638/43812 (epoch 47.105) train_loss=335.16552734 time/batch=0.12s
20639/43812 (epoch 47.108) train_loss=228.38743591 time/batch=0.09s
20640/43812 (epoch 47.110) train_loss=96.55384064 time/batch=0.05s
20641/43812 (epoch 47.112) train_loss=283.58508301 time/batch=0.08s
20642/43812 (epoch 47.114) train_loss=224.46270752 time/batch=0.33s
20643/43812 (epoch 47.117) train_loss=222.56158447 time/batch=0.10s
20644/43812 (epoch 47.119) train_loss=95.22948456 time/batch=0.05s
20645/43812 (epoch 47.121) train_loss=175.72393799 time/batch=0.08s
20646/43812 (epoch 47.124) train_loss=201.16494751 time/batch=0.07s
20647/43812 (epoch 47.126) train_loss=107.86695099 time/batch=0.05s
20648/43812 (epoch 47.128) train_loss=315.78665161 time/batch=0.10s
20649/43812 (epoch 47.130) train_loss=185.83116150 time/batch=0.08s
20650/43812 (epoch 47.133) train_loss=340.52136230 time/batch=0.11s
20651/43812 (epoch 47.135) train_loss=154.97709656 time/batch=0.06s
20652/43812 (epoch 47.137) train_loss=107.45771790 time/batch=0.04s
20653/43812 (epoch 47.140) train_loss=123.35255432 time/batch=0.06s
20654/43812 (epoch 47.142) train_loss=435.19219971 time/batch=0.15s
20655/43812 (epoch 47.144) train_loss=116.04830933 time/batch=0.05s
20656/43812 (epoch 47.146) train_loss=274.84637451 time/batch=0.09s
20657/43812 (epoch 47.149) train_loss=232.60086060 time/batch=0.09s
20658/43812 (epoch 47.151) train_loss=184.63153076 time/batch=0.07s
20659/43812 (epoch 47.153) train_loss=270.42565918 time/batch=0.10s
20660/43812 (epoch 47.155) train_loss=139.24325562 time/batch=0.06s
20661/43812 (epoch 47.158) train_loss=73.72068024 time/batch=0.03s
20662/43812 (epoch 47.160) train_loss=239.24783325 time/batch=0.08s
20663/43812 (epoch 47.162) train_loss=180.10464478 time/batch=0.08s
20664/43812 (epoch 47.165) train_loss=357.92431641 time/batch=0.11s
20665/43812 (epoch 47.167) train_loss=112.54609680 time/batch=0.04s
20666/43812 (epoch 47.169) train_loss=343.54403687 time/batch=0.19s
20667/43812 (epoch 47.171) train_loss=293.60925293 time/batch=0.11s
20668/43812 (epoch 47.174) train_loss=126.12936401 time/batch=0.06s
20669/43812 (epoch 47.176) train_loss=211.88061523 time/batch=0.08s
20670/43812 (epoch 47.178) train_loss=64.38609314 time/batch=0.03s
20671/43812 (epoch 47.181) train_loss=77.83300018 time/batch=0.03s
20672/43812 (epoch 47.183) train_loss=184.14297485 time/batch=0.08s
20673/43812 (epoch 47.185) train_loss=114.69865417 time/batch=0.05s
20674/43812 (epoch 47.187) train_loss=267.34893799 time/batch=0.16s
20675/43812 (epoch 47.190) train_loss=259.47250366 time/batch=0.10s
20676/43812 (epoch 47.192) train_loss=172.61419678 time/batch=0.07s
20677/43812 (epoch 47.194) train_loss=97.23726654 time/batch=0.05s
20678/43812 (epoch 47.197) train_loss=217.77453613 time/batch=0.08s
20679/43812 (epoch 47.199) train_loss=292.26037598 time/batch=0.09s
20680/43812 (epoch 47.201) train_loss=179.15063477 time/batch=0.07s
20681/43812 (epoch 47.203) train_loss=181.12326050 time/batch=0.07s
20682/43812 (epoch 47.206) train_loss=74.25297546 time/batch=0.04s
20683/43812 (epoch 47.208) train_loss=77.63551331 time/batch=0.03s
20684/43812 (epoch 47.210) train_loss=102.18041992 time/batch=0.06s
20685/43812 (epoch 47.213) train_loss=228.53793335 time/batch=0.09s
20686/43812 (epoch 47.215) train_loss=106.26210785 time/batch=0.04s
20687/43812 (epoch 47.217) train_loss=143.87628174 time/batch=0.06s
20688/43812 (epoch 47.219) train_loss=229.64726257 time/batch=0.16s
20689/43812 (epoch 47.222) train_loss=100.34918976 time/batch=0.04s
20690/43812 (epoch 47.224) train_loss=160.38645935 time/batch=0.07s
20691/43812 (epoch 47.226) train_loss=165.66859436 time/batch=0.06s
20692/43812 (epoch 47.229) train_loss=178.35742188 time/batch=0.07s
20693/43812 (epoch 47.231) train_loss=71.32939148 time/batch=0.03s
20694/43812 (epoch 47.233) train_loss=144.81959534 time/batch=0.07s
20695/43812 (epoch 47.235) train_loss=231.58398438 time/batch=0.09s
20696/43812 (epoch 47.238) train_loss=255.69010925 time/batch=0.09s
20697/43812 (epoch 47.240) train_loss=261.18280029 time/batch=0.10s
20698/43812 (epoch 47.242) train_loss=254.03918457 time/batch=0.10s
20699/43812 (epoch 47.245) train_loss=137.80105591 time/batch=0.05s
Validating
    loss:	204.095088

20700/43812 (epoch 47.247) train_loss=183.76826477 time/batch=0.60s
20701/43812 (epoch 47.249) train_loss=159.22583008 time/batch=0.06s
20702/43812 (epoch 47.251) train_loss=129.71072388 time/batch=0.06s
20703/43812 (epoch 47.254) train_loss=126.73100281 time/batch=0.05s
20704/43812 (epoch 47.256) train_loss=162.35144043 time/batch=0.07s
20705/43812 (epoch 47.258) train_loss=112.22701263 time/batch=0.05s
20706/43812 (epoch 47.260) train_loss=163.35740662 time/batch=0.07s
20707/43812 (epoch 47.263) train_loss=73.31258392 time/batch=0.03s
20708/43812 (epoch 47.265) train_loss=282.74365234 time/batch=0.09s
20709/43812 (epoch 47.267) train_loss=185.46919250 time/batch=0.07s
20710/43812 (epoch 47.270) train_loss=147.08578491 time/batch=0.06s
20711/43812 (epoch 47.272) train_loss=184.67593384 time/batch=0.08s
20712/43812 (epoch 47.274) train_loss=193.24023438 time/batch=0.07s
20713/43812 (epoch 47.276) train_loss=181.63702393 time/batch=0.08s
20714/43812 (epoch 47.279) train_loss=215.29904175 time/batch=0.08s
20715/43812 (epoch 47.281) train_loss=144.78678894 time/batch=0.06s
20716/43812 (epoch 47.283) train_loss=200.34725952 time/batch=0.09s
20717/43812 (epoch 47.286) train_loss=292.83569336 time/batch=0.11s
20718/43812 (epoch 47.288) train_loss=222.79371643 time/batch=0.08s
20719/43812 (epoch 47.290) train_loss=313.41897583 time/batch=0.11s
20720/43812 (epoch 47.292) train_loss=246.01617432 time/batch=0.09s
20721/43812 (epoch 47.295) train_loss=136.88162231 time/batch=0.06s
20722/43812 (epoch 47.297) train_loss=98.86566162 time/batch=0.04s
20723/43812 (epoch 47.299) train_loss=129.19647217 time/batch=0.06s
20724/43812 (epoch 47.302) train_loss=109.44295502 time/batch=0.05s
20725/43812 (epoch 47.304) train_loss=168.44221497 time/batch=0.06s
20726/43812 (epoch 47.306) train_loss=191.56047058 time/batch=0.08s
20727/43812 (epoch 47.308) train_loss=133.08006287 time/batch=0.05s
20728/43812 (epoch 47.311) train_loss=156.53070068 time/batch=0.07s
20729/43812 (epoch 47.313) train_loss=154.09643555 time/batch=0.06s
20730/43812 (epoch 47.315) train_loss=84.20018005 time/batch=0.03s
20731/43812 (epoch 47.318) train_loss=103.77719116 time/batch=0.05s
20732/43812 (epoch 47.320) train_loss=191.73606873 time/batch=0.07s
20733/43812 (epoch 47.322) train_loss=297.23171997 time/batch=0.16s
20734/43812 (epoch 47.324) train_loss=175.72846985 time/batch=0.08s
20735/43812 (epoch 47.327) train_loss=237.32406616 time/batch=0.10s
20736/43812 (epoch 47.329) train_loss=161.79098511 time/batch=0.06s
20737/43812 (epoch 47.331) train_loss=178.21865845 time/batch=0.07s
20738/43812 (epoch 47.334) train_loss=196.99717712 time/batch=0.08s
20739/43812 (epoch 47.336) train_loss=116.85620880 time/batch=0.05s
20740/43812 (epoch 47.338) train_loss=371.33239746 time/batch=0.37s
20741/43812 (epoch 47.340) train_loss=78.18434143 time/batch=0.04s
20742/43812 (epoch 47.343) train_loss=268.83804321 time/batch=0.10s
20743/43812 (epoch 47.345) train_loss=167.65750122 time/batch=0.06s
20744/43812 (epoch 47.347) train_loss=90.11482239 time/batch=0.04s
20745/43812 (epoch 47.350) train_loss=160.86743164 time/batch=0.07s
20746/43812 (epoch 47.352) train_loss=185.42407227 time/batch=0.07s
20747/43812 (epoch 47.354) train_loss=143.70401001 time/batch=0.05s
20748/43812 (epoch 47.356) train_loss=249.87516785 time/batch=0.09s
20749/43812 (epoch 47.359) train_loss=198.94747925 time/batch=0.08s
20750/43812 (epoch 47.361) train_loss=134.90580750 time/batch=0.05s
20751/43812 (epoch 47.363) train_loss=237.87480164 time/batch=0.10s
20752/43812 (epoch 47.365) train_loss=72.09808350 time/batch=0.03s
20753/43812 (epoch 47.368) train_loss=73.84995270 time/batch=0.03s
20754/43812 (epoch 47.370) train_loss=96.98663330 time/batch=0.04s
20755/43812 (epoch 47.372) train_loss=149.08686829 time/batch=0.07s
20756/43812 (epoch 47.375) train_loss=91.29302979 time/batch=0.03s
20757/43812 (epoch 47.377) train_loss=240.23695374 time/batch=0.10s
20758/43812 (epoch 47.379) train_loss=65.84563446 time/batch=0.03s
20759/43812 (epoch 47.381) train_loss=187.03231812 time/batch=0.08s
20760/43812 (epoch 47.384) train_loss=89.63962555 time/batch=0.04s
20761/43812 (epoch 47.386) train_loss=103.09983826 time/batch=0.04s
20762/43812 (epoch 47.388) train_loss=132.97624207 time/batch=0.05s
20763/43812 (epoch 47.391) train_loss=93.82466888 time/batch=0.04s
20764/43812 (epoch 47.393) train_loss=83.80520630 time/batch=0.04s
20765/43812 (epoch 47.395) train_loss=189.94268799 time/batch=0.07s
20766/43812 (epoch 47.397) train_loss=107.94491577 time/batch=0.05s
20767/43812 (epoch 47.400) train_loss=224.32968140 time/batch=0.09s
20768/43812 (epoch 47.402) train_loss=187.59260559 time/batch=0.07s
20769/43812 (epoch 47.404) train_loss=172.72085571 time/batch=0.08s
20770/43812 (epoch 47.407) train_loss=211.16099548 time/batch=0.08s
20771/43812 (epoch 47.409) train_loss=116.54652405 time/batch=0.04s
20772/43812 (epoch 47.411) train_loss=254.82765198 time/batch=0.09s
20773/43812 (epoch 47.413) train_loss=273.17297363 time/batch=0.10s
20774/43812 (epoch 47.416) train_loss=144.50730896 time/batch=0.05s
20775/43812 (epoch 47.418) train_loss=117.86032104 time/batch=0.05s
20776/43812 (epoch 47.420) train_loss=140.25030518 time/batch=0.06s
20777/43812 (epoch 47.423) train_loss=176.88949585 time/batch=0.07s
20778/43812 (epoch 47.425) train_loss=76.46568298 time/batch=0.03s
20779/43812 (epoch 47.427) train_loss=184.05331421 time/batch=0.07s
20780/43812 (epoch 47.429) train_loss=135.59677124 time/batch=0.06s
20781/43812 (epoch 47.432) train_loss=179.36236572 time/batch=0.06s
20782/43812 (epoch 47.434) train_loss=99.22544098 time/batch=0.04s
20783/43812 (epoch 47.436) train_loss=102.08105469 time/batch=0.05s
20784/43812 (epoch 47.439) train_loss=240.95635986 time/batch=0.09s
20785/43812 (epoch 47.441) train_loss=188.58181763 time/batch=0.07s
20786/43812 (epoch 47.443) train_loss=190.91058350 time/batch=0.07s
20787/43812 (epoch 47.445) train_loss=289.84460449 time/batch=0.11s
20788/43812 (epoch 47.448) train_loss=76.75556946 time/batch=0.04s
