vocabulary size: 4476
n tunes: 3687
n train tunes: 3503.0
n validation tunes: 184.0
5334/13136 (epoch 12.182) train_loss=176.78118896 time/batch=0.08s
5335/13136 (epoch 12.184) train_loss=105.70941925 time/batch=0.05s
5336/13136 (epoch 12.186) train_loss=529.93713379 time/batch=0.19s
5337/13136 (epoch 12.188) train_loss=646.17712402 time/batch=0.27s
5338/13136 (epoch 12.191) train_loss=92.32173920 time/batch=0.06s
5339/13136 (epoch 12.193) train_loss=491.47732544 time/batch=0.17s
5340/13136 (epoch 12.195) train_loss=124.40353394 time/batch=0.05s
5341/13136 (epoch 12.198) train_loss=109.12747955 time/batch=0.06s
5342/13136 (epoch 12.200) train_loss=224.53350830 time/batch=0.09s
5343/13136 (epoch 12.202) train_loss=320.12774658 time/batch=0.15s
5344/13136 (epoch 12.204) train_loss=180.98286438 time/batch=0.08s
5345/13136 (epoch 12.207) train_loss=522.29174805 time/batch=0.20s
5346/13136 (epoch 12.209) train_loss=219.23953247 time/batch=0.10s
5347/13136 (epoch 12.211) train_loss=283.29571533 time/batch=0.13s
5348/13136 (epoch 12.214) train_loss=1180.35864258 time/batch=0.67s
5349/13136 (epoch 12.216) train_loss=324.76086426 time/batch=0.15s
5350/13136 (epoch 12.218) train_loss=1503.34130859 time/batch=0.67s
5351/13136 (epoch 12.220) train_loss=286.49035645 time/batch=0.12s
5352/13136 (epoch 12.223) train_loss=675.38989258 time/batch=0.20s
5353/13136 (epoch 12.225) train_loss=294.27105713 time/batch=0.14s
5354/13136 (epoch 12.227) train_loss=180.12469482 time/batch=0.10s
5355/13136 (epoch 12.230) train_loss=164.57286072 time/batch=0.08s
5356/13136 (epoch 12.232) train_loss=460.73901367 time/batch=0.14s
5357/13136 (epoch 12.234) train_loss=237.23165894 time/batch=0.11s
5358/13136 (epoch 12.236) train_loss=386.84448242 time/batch=0.14s
5359/13136 (epoch 12.239) train_loss=126.39044189 time/batch=0.05s
5360/13136 (epoch 12.241) train_loss=185.74700928 time/batch=0.07s
5361/13136 (epoch 12.243) train_loss=144.62628174 time/batch=0.05s
5362/13136 (epoch 12.246) train_loss=274.51049805 time/batch=0.11s
5363/13136 (epoch 12.248) train_loss=151.74865723 time/batch=0.07s
5364/13136 (epoch 12.250) train_loss=244.13505554 time/batch=0.09s
5365/13136 (epoch 12.252) train_loss=439.25231934 time/batch=0.17s
5366/13136 (epoch 12.255) train_loss=126.37195587 time/batch=0.06s
5367/13136 (epoch 12.257) train_loss=455.90069580 time/batch=0.16s
5368/13136 (epoch 12.259) train_loss=120.52040100 time/batch=0.05s
5369/13136 (epoch 12.261) train_loss=185.57273865 time/batch=0.08s
5370/13136 (epoch 12.264) train_loss=433.57534790 time/batch=0.17s
5371/13136 (epoch 12.266) train_loss=927.70874023 time/batch=0.27s
5372/13136 (epoch 12.268) train_loss=299.22122192 time/batch=0.14s
5373/13136 (epoch 12.271) train_loss=335.16455078 time/batch=0.13s
5374/13136 (epoch 12.273) train_loss=184.63676453 time/batch=0.07s
5375/13136 (epoch 12.275) train_loss=170.52978516 time/batch=0.07s
5376/13136 (epoch 12.277) train_loss=958.46820068 time/batch=0.27s
5377/13136 (epoch 12.280) train_loss=270.72470093 time/batch=0.14s
5378/13136 (epoch 12.282) train_loss=202.47290039 time/batch=0.08s
5379/13136 (epoch 12.284) train_loss=398.39178467 time/batch=0.19s
5380/13136 (epoch 12.287) train_loss=382.19647217 time/batch=0.16s
5381/13136 (epoch 12.289) train_loss=189.27786255 time/batch=0.10s
5382/13136 (epoch 12.291) train_loss=211.01528931 time/batch=0.09s
5383/13136 (epoch 12.293) train_loss=184.97827148 time/batch=0.07s
5384/13136 (epoch 12.296) train_loss=312.30432129 time/batch=0.13s
5385/13136 (epoch 12.298) train_loss=120.74174500 time/batch=0.06s
5386/13136 (epoch 12.300) train_loss=188.90103149 time/batch=0.07s
5387/13136 (epoch 12.303) train_loss=362.84805298 time/batch=0.16s
5388/13136 (epoch 12.305) train_loss=233.90657043 time/batch=0.09s
5389/13136 (epoch 12.307) train_loss=109.94718170 time/batch=0.06s
5390/13136 (epoch 12.309) train_loss=179.75781250 time/batch=0.08s
5391/13136 (epoch 12.312) train_loss=146.27902222 time/batch=0.06s
5392/13136 (epoch 12.314) train_loss=471.15649414 time/batch=0.20s
5393/13136 (epoch 12.316) train_loss=224.11755371 time/batch=0.10s
5394/13136 (epoch 12.319) train_loss=152.44075012 time/batch=0.07s
5395/13136 (epoch 12.321) train_loss=178.40863037 time/batch=0.07s
5396/13136 (epoch 12.323) train_loss=142.95251465 time/batch=0.07s
5397/13136 (epoch 12.325) train_loss=219.29965210 time/batch=0.11s
5398/13136 (epoch 12.328) train_loss=143.29103088 time/batch=0.06s
5399/13136 (epoch 12.330) train_loss=242.15322876 time/batch=0.10s
Validating
    loss:	355.038761

5400/13136 (epoch 12.332) train_loss=121.21141815 time/batch=1.97s
5401/13136 (epoch 12.335) train_loss=275.28295898 time/batch=0.11s
5402/13136 (epoch 12.337) train_loss=326.11306763 time/batch=0.14s
5403/13136 (epoch 12.339) train_loss=362.78424072 time/batch=0.15s
5404/13136 (epoch 12.341) train_loss=168.95118713 time/batch=0.06s
5405/13136 (epoch 12.344) train_loss=164.93008423 time/batch=0.09s
5406/13136 (epoch 12.346) train_loss=131.82359314 time/batch=0.06s
5407/13136 (epoch 12.348) train_loss=350.97189331 time/batch=0.14s
5408/13136 (epoch 12.351) train_loss=121.89816284 time/batch=0.07s
5409/13136 (epoch 12.353) train_loss=337.61093140 time/batch=0.13s
5410/13136 (epoch 12.355) train_loss=252.82473755 time/batch=0.12s
5411/13136 (epoch 12.357) train_loss=208.75856018 time/batch=0.08s
5412/13136 (epoch 12.360) train_loss=157.56863403 time/batch=0.08s
5413/13136 (epoch 12.362) train_loss=375.46624756 time/batch=0.19s
5414/13136 (epoch 12.364) train_loss=361.06665039 time/batch=0.12s
5415/13136 (epoch 12.367) train_loss=223.17138672 time/batch=0.09s
5416/13136 (epoch 12.369) train_loss=176.38690186 time/batch=0.09s
5417/13136 (epoch 12.371) train_loss=191.05313110 time/batch=0.08s
5418/13136 (epoch 12.373) train_loss=279.26110840 time/batch=0.12s
5419/13136 (epoch 12.376) train_loss=135.13761902 time/batch=0.06s
5420/13136 (epoch 12.378) train_loss=110.41639709 time/batch=0.05s
5421/13136 (epoch 12.380) train_loss=218.85775757 time/batch=0.11s
5422/13136 (epoch 12.383) train_loss=281.69586182 time/batch=0.10s
5423/13136 (epoch 12.385) train_loss=316.99627686 time/batch=0.17s
5424/13136 (epoch 12.387) train_loss=353.23361206 time/batch=0.13s
5425/13136 (epoch 12.389) train_loss=263.10241699 time/batch=0.14s
5426/13136 (epoch 12.392) train_loss=116.48979187 time/batch=0.06s
5427/13136 (epoch 12.394) train_loss=420.36541748 time/batch=0.13s
5428/13136 (epoch 12.396) train_loss=157.69598389 time/batch=0.06s
5429/13136 (epoch 12.399) train_loss=215.74267578 time/batch=0.10s
5430/13136 (epoch 12.401) train_loss=232.57852173 time/batch=0.12s
5431/13136 (epoch 12.403) train_loss=94.54716492 time/batch=0.04s
5432/13136 (epoch 12.405) train_loss=182.90399170 time/batch=0.07s
5433/13136 (epoch 12.408) train_loss=470.26983643 time/batch=0.16s
5434/13136 (epoch 12.410) train_loss=133.61038208 time/batch=0.06s
5435/13136 (epoch 12.412) train_loss=231.58419800 time/batch=0.11s
5436/13136 (epoch 12.415) train_loss=249.92463684 time/batch=0.10s
5437/13136 (epoch 12.417) train_loss=153.20339966 time/batch=0.07s
5438/13136 (epoch 12.419) train_loss=275.30957031 time/batch=0.13s
5439/13136 (epoch 12.421) train_loss=358.65481567 time/batch=0.16s
5440/13136 (epoch 12.424) train_loss=116.61099243 time/batch=0.06s
5441/13136 (epoch 12.426) train_loss=174.58140564 time/batch=0.07s
5442/13136 (epoch 12.428) train_loss=233.59796143 time/batch=0.09s
5443/13136 (epoch 12.430) train_loss=184.69871521 time/batch=0.09s
5444/13136 (epoch 12.433) train_loss=189.03231812 time/batch=0.07s
5445/13136 (epoch 12.435) train_loss=233.58265686 time/batch=0.11s
5446/13136 (epoch 12.437) train_loss=170.01184082 time/batch=0.08s
5447/13136 (epoch 12.440) train_loss=124.33433533 time/batch=0.06s
5448/13136 (epoch 12.442) train_loss=316.07550049 time/batch=0.13s
5449/13136 (epoch 12.444) train_loss=112.59099579 time/batch=0.05s
5450/13136 (epoch 12.446) train_loss=226.87565613 time/batch=0.10s
5451/13136 (epoch 12.449) train_loss=142.11830139 time/batch=0.05s
5452/13136 (epoch 12.451) train_loss=137.16009521 time/batch=0.06s
5453/13136 (epoch 12.453) train_loss=258.27764893 time/batch=0.09s
5454/13136 (epoch 12.456) train_loss=121.14389038 time/batch=0.06s
5455/13136 (epoch 12.458) train_loss=218.99221802 time/batch=0.11s
5456/13136 (epoch 12.460) train_loss=111.89972687 time/batch=0.05s
5457/13136 (epoch 12.462) train_loss=116.52087402 time/batch=0.04s
5458/13136 (epoch 12.465) train_loss=137.73501587 time/batch=0.06s
5459/13136 (epoch 12.467) train_loss=335.20562744 time/batch=0.14s
5460/13136 (epoch 12.469) train_loss=195.35145569 time/batch=0.09s
5461/13136 (epoch 12.472) train_loss=136.59449768 time/batch=0.05s
5462/13136 (epoch 12.474) train_loss=294.90054321 time/batch=0.12s
5463/13136 (epoch 12.476) train_loss=122.18957520 time/batch=0.05s
5464/13136 (epoch 12.478) train_loss=132.42791748 time/batch=0.07s
5465/13136 (epoch 12.481) train_loss=315.28930664 time/batch=0.13s
5466/13136 (epoch 12.483) train_loss=150.47415161 time/batch=0.07s
5467/13136 (epoch 12.485) train_loss=263.34402466 time/batch=0.12s
5468/13136 (epoch 12.488) train_loss=382.99655151 time/batch=0.14s
5469/13136 (epoch 12.490) train_loss=179.12220764 time/batch=0.08s
5470/13136 (epoch 12.492) train_loss=138.69061279 time/batch=0.07s
5471/13136 (epoch 12.494) train_loss=231.58540344 time/batch=0.08s
5472/13136 (epoch 12.497) train_loss=321.66796875 time/batch=0.14s
5473/13136 (epoch 12.499) train_loss=312.51477051 time/batch=0.12s
5474/13136 (epoch 12.501) train_loss=319.66381836 time/batch=0.12s
5475/13136 (epoch 12.504) train_loss=264.35864258 time/batch=0.12s
5476/13136 (epoch 12.506) train_loss=187.19165039 time/batch=0.10s
5477/13136 (epoch 12.508) train_loss=292.77478027 time/batch=0.12s
5478/13136 (epoch 12.510) train_loss=197.11077881 time/batch=0.08s
5479/13136 (epoch 12.513) train_loss=132.11692810 time/batch=0.07s
5480/13136 (epoch 12.515) train_loss=183.13281250 time/batch=0.08s
5481/13136 (epoch 12.517) train_loss=146.62429810 time/batch=0.07s
5482/13136 (epoch 12.520) train_loss=266.78686523 time/batch=0.12s
5483/13136 (epoch 12.522) train_loss=161.33486938 time/batch=0.08s
5484/13136 (epoch 12.524) train_loss=175.77043152 time/batch=0.08s
5485/13136 (epoch 12.526) train_loss=330.83227539 time/batch=0.12s
5486/13136 (epoch 12.529) train_loss=344.62438965 time/batch=0.15s
5487/13136 (epoch 12.531) train_loss=331.89041138 time/batch=0.15s
5488/13136 (epoch 12.533) train_loss=205.30447388 time/batch=0.07s
5489/13136 (epoch 12.536) train_loss=294.04241943 time/batch=0.10s
5490/13136 (epoch 12.538) train_loss=269.32815552 time/batch=0.12s
5491/13136 (epoch 12.540) train_loss=157.83972168 time/batch=0.07s
5492/13136 (epoch 12.542) train_loss=162.42016602 time/batch=0.08s
5493/13136 (epoch 12.545) train_loss=198.71008301 time/batch=0.10s
5494/13136 (epoch 12.547) train_loss=293.84817505 time/batch=0.13s
5495/13136 (epoch 12.549) train_loss=167.08718872 time/batch=0.06s
5496/13136 (epoch 12.552) train_loss=153.40119934 time/batch=0.06s
5497/13136 (epoch 12.554) train_loss=206.14767456 time/batch=0.09s
5498/13136 (epoch 12.556) train_loss=142.28405762 time/batch=0.05s
5499/13136 (epoch 12.558) train_loss=375.95910645 time/batch=0.17s
Validating
    loss:	357.838200

5500/13136 (epoch 12.561) train_loss=204.85473633 time/batch=1.79s
5501/13136 (epoch 12.563) train_loss=138.40896606 time/batch=0.05s
5502/13136 (epoch 12.565) train_loss=182.11026001 time/batch=0.09s
5503/13136 (epoch 12.568) train_loss=131.99275208 time/batch=0.05s
5504/13136 (epoch 12.570) train_loss=311.05453491 time/batch=0.12s
5505/13136 (epoch 12.572) train_loss=166.20355225 time/batch=0.07s
5506/13136 (epoch 12.574) train_loss=282.96478271 time/batch=0.13s
5507/13136 (epoch 12.577) train_loss=221.29006958 time/batch=0.10s
5508/13136 (epoch 12.579) train_loss=252.41319275 time/batch=0.13s
5509/13136 (epoch 12.581) train_loss=194.83775330 time/batch=0.09s
5510/13136 (epoch 12.583) train_loss=334.34152222 time/batch=0.13s
5511/13136 (epoch 12.586) train_loss=287.25253296 time/batch=0.11s
5512/13136 (epoch 12.588) train_loss=216.22691345 time/batch=0.08s
5513/13136 (epoch 12.590) train_loss=258.94238281 time/batch=0.13s
5514/13136 (epoch 12.593) train_loss=120.62949371 time/batch=0.06s
5515/13136 (epoch 12.595) train_loss=337.43026733 time/batch=0.15s
5516/13136 (epoch 12.597) train_loss=128.65457153 time/batch=0.05s
5517/13136 (epoch 12.599) train_loss=256.77185059 time/batch=0.11s
5518/13136 (epoch 12.602) train_loss=141.83099365 time/batch=0.06s
5519/13136 (epoch 12.604) train_loss=118.74320221 time/batch=0.06s
5520/13136 (epoch 12.606) train_loss=138.31579590 time/batch=0.07s
5521/13136 (epoch 12.609) train_loss=232.66375732 time/batch=0.10s
5522/13136 (epoch 12.611) train_loss=181.96916199 time/batch=0.09s
5523/13136 (epoch 12.613) train_loss=164.24639893 time/batch=0.07s
5524/13136 (epoch 12.615) train_loss=234.74435425 time/batch=0.12s
5525/13136 (epoch 12.618) train_loss=280.60766602 time/batch=0.13s
5526/13136 (epoch 12.620) train_loss=265.46359253 time/batch=0.12s
5527/13136 (epoch 12.622) train_loss=124.71267700 time/batch=0.06s
5528/13136 (epoch 12.625) train_loss=249.87648010 time/batch=0.12s
5529/13136 (epoch 12.627) train_loss=300.01483154 time/batch=0.14s
5530/13136 (epoch 12.629) train_loss=185.85569763 time/batch=0.08s
5531/13136 (epoch 12.631) train_loss=137.36686707 time/batch=0.06s
5532/13136 (epoch 12.634) train_loss=276.62478638 time/batch=0.11s
5533/13136 (epoch 12.636) train_loss=253.87158203 time/batch=0.11s
5534/13136 (epoch 12.638) train_loss=263.05206299 time/batch=0.13s
5535/13136 (epoch 12.641) train_loss=256.13613892 time/batch=0.11s
5536/13136 (epoch 12.643) train_loss=199.14176941 time/batch=0.09s
5537/13136 (epoch 12.645) train_loss=252.03492737 time/batch=0.13s
5538/13136 (epoch 12.647) train_loss=309.41448975 time/batch=0.13s
5539/13136 (epoch 12.650) train_loss=138.58969116 time/batch=0.07s
5540/13136 (epoch 12.652) train_loss=212.02691650 time/batch=0.09s
5541/13136 (epoch 12.654) train_loss=264.69458008 time/batch=0.12s
5542/13136 (epoch 12.657) train_loss=243.50582886 time/batch=0.12s
5543/13136 (epoch 12.659) train_loss=119.37973022 time/batch=0.06s
5544/13136 (epoch 12.661) train_loss=180.20245361 time/batch=0.07s
5545/13136 (epoch 12.663) train_loss=209.52792358 time/batch=0.11s
5546/13136 (epoch 12.666) train_loss=176.62756348 time/batch=0.08s
5547/13136 (epoch 12.668) train_loss=231.77499390 time/batch=0.11s
5548/13136 (epoch 12.670) train_loss=209.25498962 time/batch=0.10s
5549/13136 (epoch 12.673) train_loss=182.27969360 time/batch=0.06s
5550/13136 (epoch 12.675) train_loss=237.69198608 time/batch=0.11s
5551/13136 (epoch 12.677) train_loss=249.98016357 time/batch=0.09s
5552/13136 (epoch 12.679) train_loss=263.31329346 time/batch=0.12s
5553/13136 (epoch 12.682) train_loss=216.97056580 time/batch=0.10s
5554/13136 (epoch 12.684) train_loss=236.78884888 time/batch=0.12s
5555/13136 (epoch 12.686) train_loss=142.76693726 time/batch=0.05s
5556/13136 (epoch 12.689) train_loss=215.71829224 time/batch=0.10s
5557/13136 (epoch 12.691) train_loss=111.68226624 time/batch=0.05s
5558/13136 (epoch 12.693) train_loss=201.08401489 time/batch=0.09s
5559/13136 (epoch 12.695) train_loss=99.48019409 time/batch=0.06s
5560/13136 (epoch 12.698) train_loss=226.76596069 time/batch=0.10s
5561/13136 (epoch 12.700) train_loss=186.32589722 time/batch=0.08s
5562/13136 (epoch 12.702) train_loss=295.78390503 time/batch=0.11s
5563/13136 (epoch 12.705) train_loss=223.89549255 time/batch=0.10s
5564/13136 (epoch 12.707) train_loss=233.29443359 time/batch=0.11s
5565/13136 (epoch 12.709) train_loss=146.55850220 time/batch=0.07s
5566/13136 (epoch 12.711) train_loss=251.13905334 time/batch=0.10s
5567/13136 (epoch 12.714) train_loss=237.58102417 time/batch=0.10s
5568/13136 (epoch 12.716) train_loss=253.96533203 time/batch=0.12s
5569/13136 (epoch 12.718) train_loss=278.90783691 time/batch=0.11s
5570/13136 (epoch 12.721) train_loss=247.57298279 time/batch=0.12s
5571/13136 (epoch 12.723) train_loss=213.18064880 time/batch=0.11s
5572/13136 (epoch 12.725) train_loss=162.29528809 time/batch=0.07s
5573/13136 (epoch 12.727) train_loss=131.24255371 time/batch=0.06s
5574/13136 (epoch 12.730) train_loss=100.35945892 time/batch=0.04s
5575/13136 (epoch 12.732) train_loss=151.61273193 time/batch=0.06s
5576/13136 (epoch 12.734) train_loss=169.47503662 time/batch=0.09s
5577/13136 (epoch 12.737) train_loss=229.99253845 time/batch=0.11s
5578/13136 (epoch 12.739) train_loss=167.73471069 time/batch=0.07s
5579/13136 (epoch 12.741) train_loss=162.37243652 time/batch=0.08s
5580/13136 (epoch 12.743) train_loss=227.24031067 time/batch=0.11s
5581/13136 (epoch 12.746) train_loss=219.04464722 time/batch=0.10s
5582/13136 (epoch 12.748) train_loss=173.29678345 time/batch=0.08s
5583/13136 (epoch 12.750) train_loss=184.25158691 time/batch=0.08s
5584/13136 (epoch 12.752) train_loss=120.25849152 time/batch=0.06s
5585/13136 (epoch 12.755) train_loss=147.61776733 time/batch=0.07s
5586/13136 (epoch 12.757) train_loss=203.94876099 time/batch=0.07s
5587/13136 (epoch 12.759) train_loss=208.02206421 time/batch=0.09s
5588/13136 (epoch 12.762) train_loss=193.22235107 time/batch=0.09s
5589/13136 (epoch 12.764) train_loss=176.85302734 time/batch=0.09s
5590/13136 (epoch 12.766) train_loss=201.96392822 time/batch=0.09s
5591/13136 (epoch 12.768) train_loss=245.39439392 time/batch=0.11s
5592/13136 (epoch 12.771) train_loss=193.25109863 time/batch=0.10s
5593/13136 (epoch 12.773) train_loss=210.52331543 time/batch=0.09s
5594/13136 (epoch 12.775) train_loss=226.93814087 time/batch=0.09s
5595/13136 (epoch 12.778) train_loss=245.51896667 time/batch=0.12s
5596/13136 (epoch 12.780) train_loss=191.69177246 time/batch=0.07s
5597/13136 (epoch 12.782) train_loss=142.54876709 time/batch=0.08s
5598/13136 (epoch 12.784) train_loss=187.90542603 time/batch=0.08s
5599/13136 (epoch 12.787) train_loss=166.88055420 time/batch=0.08s
Validating
    loss:	357.725539

5600/13136 (epoch 12.789) train_loss=236.27859497 time/batch=1.83s
5601/13136 (epoch 12.791) train_loss=199.81442261 time/batch=0.07s
5602/13136 (epoch 12.794) train_loss=189.12893677 time/batch=0.10s
5603/13136 (epoch 12.796) train_loss=203.65042114 time/batch=0.09s
5604/13136 (epoch 12.798) train_loss=105.06901550 time/batch=0.06s
5605/13136 (epoch 12.800) train_loss=179.48434448 time/batch=0.08s
5606/13136 (epoch 12.803) train_loss=196.80096436 time/batch=0.10s
5607/13136 (epoch 12.805) train_loss=238.61756897 time/batch=0.11s
5608/13136 (epoch 12.807) train_loss=116.40194702 time/batch=0.07s
5609/13136 (epoch 12.810) train_loss=175.03750610 time/batch=0.08s
5610/13136 (epoch 12.812) train_loss=244.85086060 time/batch=0.11s
5611/13136 (epoch 12.814) train_loss=213.79389954 time/batch=0.11s
5612/13136 (epoch 12.816) train_loss=159.44375610 time/batch=0.07s
5613/13136 (epoch 12.819) train_loss=147.61021423 time/batch=0.09s
5614/13136 (epoch 12.821) train_loss=189.24159241 time/batch=0.09s
5615/13136 (epoch 12.823) train_loss=154.39277649 time/batch=0.07s
5616/13136 (epoch 12.826) train_loss=186.85037231 time/batch=0.09s
5617/13136 (epoch 12.828) train_loss=201.53134155 time/batch=0.09s
5618/13136 (epoch 12.830) train_loss=195.37542725 time/batch=0.08s
5619/13136 (epoch 12.832) train_loss=183.41320801 time/batch=0.10s
5620/13136 (epoch 12.835) train_loss=186.66569519 time/batch=0.09s
5621/13136 (epoch 12.837) train_loss=217.40924072 time/batch=0.10s
5622/13136 (epoch 12.839) train_loss=180.23234558 time/batch=0.08s
5623/13136 (epoch 12.842) train_loss=141.94583130 time/batch=0.08s
5624/13136 (epoch 12.844) train_loss=184.90541077 time/batch=0.07s
5625/13136 (epoch 12.846) train_loss=119.22581482 time/batch=0.06s
5626/13136 (epoch 12.848) train_loss=219.35362244 time/batch=0.08s
5627/13136 (epoch 12.851) train_loss=142.50805664 time/batch=0.08s
5628/13136 (epoch 12.853) train_loss=283.99798584 time/batch=0.10s
5629/13136 (epoch 12.855) train_loss=187.78843689 time/batch=0.07s
5630/13136 (epoch 12.858) train_loss=151.15902710 time/batch=0.06s
5631/13136 (epoch 12.860) train_loss=218.16761780 time/batch=0.09s
5632/13136 (epoch 12.862) train_loss=156.13619995 time/batch=0.06s
5633/13136 (epoch 12.864) train_loss=263.59857178 time/batch=0.11s
5634/13136 (epoch 12.867) train_loss=144.44941711 time/batch=0.07s
5635/13136 (epoch 12.869) train_loss=116.66748047 time/batch=0.06s
5636/13136 (epoch 12.871) train_loss=223.95800781 time/batch=0.11s
5637/13136 (epoch 12.874) train_loss=259.64144897 time/batch=0.09s
5638/13136 (epoch 12.876) train_loss=196.53692627 time/batch=0.07s
5639/13136 (epoch 12.878) train_loss=160.96179199 time/batch=0.08s
5640/13136 (epoch 12.880) train_loss=265.25082397 time/batch=0.10s
5641/13136 (epoch 12.883) train_loss=222.40911865 time/batch=0.09s
5642/13136 (epoch 12.885) train_loss=206.14801025 time/batch=0.09s
5643/13136 (epoch 12.887) train_loss=196.33819580 time/batch=0.08s
5644/13136 (epoch 12.890) train_loss=224.82083130 time/batch=0.11s
5645/13136 (epoch 12.892) train_loss=199.84407043 time/batch=0.09s
5646/13136 (epoch 12.894) train_loss=111.25950623 time/batch=0.05s
5647/13136 (epoch 12.896) train_loss=199.60824585 time/batch=0.08s
5648/13136 (epoch 12.899) train_loss=297.32379150 time/batch=0.11s
5649/13136 (epoch 12.901) train_loss=218.66299438 time/batch=0.09s
5650/13136 (epoch 12.903) train_loss=182.63513184 time/batch=0.09s
5651/13136 (epoch 12.906) train_loss=196.27526855 time/batch=0.10s
5652/13136 (epoch 12.908) train_loss=194.23275757 time/batch=0.06s
5653/13136 (epoch 12.910) train_loss=270.85079956 time/batch=0.11s
5654/13136 (epoch 12.912) train_loss=136.06536865 time/batch=0.06s
5655/13136 (epoch 12.915) train_loss=212.57354736 time/batch=0.10s
5656/13136 (epoch 12.917) train_loss=149.27584839 time/batch=0.07s
5657/13136 (epoch 12.919) train_loss=162.85540771 time/batch=0.07s
5658/13136 (epoch 12.921) train_loss=219.76370239 time/batch=0.08s
5659/13136 (epoch 12.924) train_loss=120.53165436 time/batch=0.06s
5660/13136 (epoch 12.926) train_loss=185.08711243 time/batch=0.08s
5661/13136 (epoch 12.928) train_loss=149.28344727 time/batch=0.08s
5662/13136 (epoch 12.931) train_loss=168.58093262 time/batch=0.09s
5663/13136 (epoch 12.933) train_loss=156.41529846 time/batch=0.08s
5664/13136 (epoch 12.935) train_loss=185.23382568 time/batch=0.08s
5665/13136 (epoch 12.937) train_loss=267.69595337 time/batch=0.08s
5666/13136 (epoch 12.940) train_loss=177.26666260 time/batch=0.08s
5667/13136 (epoch 12.942) train_loss=171.70307922 time/batch=0.07s
5668/13136 (epoch 12.944) train_loss=129.42182922 time/batch=0.06s
5669/13136 (epoch 12.947) train_loss=145.33227539 time/batch=0.05s
5670/13136 (epoch 12.949) train_loss=223.12783813 time/batch=0.10s
5671/13136 (epoch 12.951) train_loss=137.79791260 time/batch=0.08s
5672/13136 (epoch 12.953) train_loss=179.89450073 time/batch=0.07s
5673/13136 (epoch 12.956) train_loss=184.55897522 time/batch=0.09s
5674/13136 (epoch 12.958) train_loss=174.16223145 time/batch=0.09s
5675/13136 (epoch 12.960) train_loss=183.48196411 time/batch=0.07s
5676/13136 (epoch 12.963) train_loss=171.95120239 time/batch=0.08s
5677/13136 (epoch 12.965) train_loss=235.06991577 time/batch=0.08s
5678/13136 (epoch 12.967) train_loss=174.05978394 time/batch=0.08s
5679/13136 (epoch 12.969) train_loss=219.73089600 time/batch=0.11s
5680/13136 (epoch 12.972) train_loss=197.35968018 time/batch=0.09s
5681/13136 (epoch 12.974) train_loss=151.09523010 time/batch=0.08s
5682/13136 (epoch 12.976) train_loss=2526.31616211 time/batch=0.60s
5683/13136 (epoch 12.979) train_loss=2224.47973633 time/batch=0.54s
5684/13136 (epoch 12.981) train_loss=454.46298218 time/batch=0.18s
5685/13136 (epoch 12.983) train_loss=312.20178223 time/batch=0.15s
5686/13136 (epoch 12.985) train_loss=1026.68701172 time/batch=0.35s
5687/13136 (epoch 12.988) train_loss=337.05328369 time/batch=0.17s
5688/13136 (epoch 12.990) train_loss=418.92718506 time/batch=0.17s
5689/13136 (epoch 12.992) train_loss=90.91490936 time/batch=0.05s
5690/13136 (epoch 12.995) train_loss=3759.17407227 time/batch=0.93s
5691/13136 (epoch 12.997) train_loss=307.68075562 time/batch=0.16s
5692/13136 (epoch 12.999) train_loss=317.09146118 time/batch=0.13s
5693/13136 (epoch 13.001) train_loss=188.17373657 time/batch=0.08s
5694/13136 (epoch 13.004) train_loss=1325.82519531 time/batch=0.36s
5695/13136 (epoch 13.006) train_loss=1305.18896484 time/batch=0.40s
5696/13136 (epoch 13.008) train_loss=711.67712402 time/batch=0.34s
5697/13136 (epoch 13.011) train_loss=176.33363342 time/batch=0.08s
5698/13136 (epoch 13.013) train_loss=187.33482361 time/batch=0.10s
5699/13136 (epoch 13.015) train_loss=693.13995361 time/batch=0.24s
Validating
    loss:	353.199307

5700/13136 (epoch 13.017) train_loss=146.41853333 time/batch=1.96s
5701/13136 (epoch 13.020) train_loss=542.57403564 time/batch=0.21s
5702/13136 (epoch 13.022) train_loss=1487.29296875 time/batch=0.40s
5703/13136 (epoch 13.024) train_loss=6006.84863281 time/batch=2.20s
5704/13136 (epoch 13.027) train_loss=1346.96606445 time/batch=0.40s
5705/13136 (epoch 13.029) train_loss=150.45593262 time/batch=0.07s
5706/13136 (epoch 13.031) train_loss=830.97570801 time/batch=0.26s
5707/13136 (epoch 13.033) train_loss=157.41603088 time/batch=0.07s
5708/13136 (epoch 13.036) train_loss=1146.92761230 time/batch=0.42s
5709/13136 (epoch 13.038) train_loss=79.39554596 time/batch=0.03s
5710/13136 (epoch 13.040) train_loss=105.45379639 time/batch=0.05s
5711/13136 (epoch 13.043) train_loss=768.41345215 time/batch=0.23s
5712/13136 (epoch 13.045) train_loss=2796.22509766 time/batch=0.67s
5713/13136 (epoch 13.047) train_loss=340.02777100 time/batch=0.15s
5714/13136 (epoch 13.049) train_loss=114.83325195 time/batch=0.05s
5715/13136 (epoch 13.052) train_loss=1086.06835938 time/batch=0.32s
5716/13136 (epoch 13.054) train_loss=212.99838257 time/batch=0.11s
5717/13136 (epoch 13.056) train_loss=1924.88977051 time/batch=0.47s
5718/13136 (epoch 13.059) train_loss=118.54008484 time/batch=0.05s
