vocabulary size: 462
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
6670/13140 (epoch 15.228) train_loss=149.64651489 time/batch=0.15s
6671/13140 (epoch 15.231) train_loss=225.21372986 time/batch=0.07s
6672/13140 (epoch 15.233) train_loss=103.72966003 time/batch=0.03s
6673/13140 (epoch 15.235) train_loss=236.88117981 time/batch=0.07s
6674/13140 (epoch 15.237) train_loss=93.06214905 time/batch=0.04s
6675/13140 (epoch 15.240) train_loss=394.64166260 time/batch=0.11s
6676/13140 (epoch 15.242) train_loss=226.95269775 time/batch=0.07s
6677/13140 (epoch 15.244) train_loss=279.18710327 time/batch=0.08s
6678/13140 (epoch 15.247) train_loss=154.67396545 time/batch=0.05s
6679/13140 (epoch 15.249) train_loss=160.95458984 time/batch=0.04s
6680/13140 (epoch 15.251) train_loss=225.15075684 time/batch=0.07s
6681/13140 (epoch 15.253) train_loss=313.62994385 time/batch=0.09s
6682/13140 (epoch 15.256) train_loss=90.52496338 time/batch=0.03s
6683/13140 (epoch 15.258) train_loss=340.62139893 time/batch=0.10s
6684/13140 (epoch 15.260) train_loss=191.39544678 time/batch=0.06s
6685/13140 (epoch 15.263) train_loss=175.92655945 time/batch=0.06s
6686/13140 (epoch 15.265) train_loss=144.29693604 time/batch=0.05s
6687/13140 (epoch 15.267) train_loss=596.73034668 time/batch=0.44s
6688/13140 (epoch 15.269) train_loss=146.73831177 time/batch=0.05s
6689/13140 (epoch 15.272) train_loss=226.09906006 time/batch=0.30s
6690/13140 (epoch 15.274) train_loss=255.77523804 time/batch=0.25s
6691/13140 (epoch 15.276) train_loss=231.51208496 time/batch=0.06s
6692/13140 (epoch 15.279) train_loss=85.48111725 time/batch=0.03s
6693/13140 (epoch 15.281) train_loss=244.82272339 time/batch=0.08s
6694/13140 (epoch 15.283) train_loss=138.00659180 time/batch=0.04s
6695/13140 (epoch 15.285) train_loss=648.31243896 time/batch=0.21s
6696/13140 (epoch 15.288) train_loss=136.47882080 time/batch=0.04s
6697/13140 (epoch 15.290) train_loss=117.57350922 time/batch=0.04s
6698/13140 (epoch 15.292) train_loss=242.99841309 time/batch=0.08s
6699/13140 (epoch 15.295) train_loss=377.19665527 time/batch=0.11s
Validating
    loss:	223.396686

6700/13140 (epoch 15.297) train_loss=272.54022217 time/batch=0.59s
6701/13140 (epoch 15.299) train_loss=210.48097229 time/batch=0.06s
6702/13140 (epoch 15.301) train_loss=100.87041473 time/batch=0.03s
6703/13140 (epoch 15.304) train_loss=172.64645386 time/batch=0.06s
6704/13140 (epoch 15.306) train_loss=187.48667908 time/batch=0.07s
6705/13140 (epoch 15.308) train_loss=334.91186523 time/batch=0.09s
6706/13140 (epoch 15.311) train_loss=192.11962891 time/batch=0.06s
6707/13140 (epoch 15.313) train_loss=259.33840942 time/batch=0.09s
6708/13140 (epoch 15.315) train_loss=336.36923218 time/batch=0.10s
6709/13140 (epoch 15.317) train_loss=230.89968872 time/batch=0.07s
6710/13140 (epoch 15.320) train_loss=336.27120972 time/batch=0.10s
6711/13140 (epoch 15.322) train_loss=135.89645386 time/batch=0.05s
6712/13140 (epoch 15.324) train_loss=210.81759644 time/batch=0.07s
6713/13140 (epoch 15.326) train_loss=226.00088501 time/batch=0.07s
6714/13140 (epoch 15.329) train_loss=205.27401733 time/batch=0.07s
6715/13140 (epoch 15.331) train_loss=110.65273285 time/batch=0.04s
6716/13140 (epoch 15.333) train_loss=221.83169556 time/batch=0.05s
6717/13140 (epoch 15.336) train_loss=293.51049805 time/batch=0.09s
6718/13140 (epoch 15.338) train_loss=200.76698303 time/batch=0.06s
6719/13140 (epoch 15.340) train_loss=102.17668152 time/batch=0.04s
6720/13140 (epoch 15.342) train_loss=280.92895508 time/batch=0.16s
6721/13140 (epoch 15.345) train_loss=129.26614380 time/batch=0.04s
6722/13140 (epoch 15.347) train_loss=249.37069702 time/batch=0.08s
6723/13140 (epoch 15.349) train_loss=280.64147949 time/batch=0.08s
6724/13140 (epoch 15.352) train_loss=162.77719116 time/batch=0.05s
6725/13140 (epoch 15.354) train_loss=254.10630798 time/batch=0.08s
6726/13140 (epoch 15.356) train_loss=342.72326660 time/batch=0.10s
6727/13140 (epoch 15.358) train_loss=275.93508911 time/batch=0.33s
6728/13140 (epoch 15.361) train_loss=170.86299133 time/batch=0.05s
6729/13140 (epoch 15.363) train_loss=164.13250732 time/batch=0.06s
6730/13140 (epoch 15.365) train_loss=171.35011292 time/batch=0.05s
6731/13140 (epoch 15.368) train_loss=130.64732361 time/batch=0.04s
6732/13140 (epoch 15.370) train_loss=157.11730957 time/batch=0.05s
6733/13140 (epoch 15.372) train_loss=83.96942139 time/batch=0.03s
6734/13140 (epoch 15.374) train_loss=191.22549438 time/batch=0.06s
6735/13140 (epoch 15.377) train_loss=164.29089355 time/batch=0.05s
6736/13140 (epoch 15.379) train_loss=120.50090027 time/batch=0.04s
6737/13140 (epoch 15.381) train_loss=360.77752686 time/batch=0.21s
6738/13140 (epoch 15.384) train_loss=325.05715942 time/batch=0.09s
6739/13140 (epoch 15.386) train_loss=274.29870605 time/batch=0.08s
6740/13140 (epoch 15.388) train_loss=406.47052002 time/batch=0.12s
6741/13140 (epoch 15.390) train_loss=390.93658447 time/batch=0.11s
6742/13140 (epoch 15.393) train_loss=85.92962646 time/batch=0.03s
6743/13140 (epoch 15.395) train_loss=174.11752319 time/batch=0.05s
6744/13140 (epoch 15.397) train_loss=266.28930664 time/batch=0.07s
6745/13140 (epoch 15.400) train_loss=71.56221771 time/batch=0.03s
6746/13140 (epoch 15.402) train_loss=367.93280029 time/batch=0.10s
6747/13140 (epoch 15.404) train_loss=208.21026611 time/batch=0.07s
6748/13140 (epoch 15.406) train_loss=238.47077942 time/batch=0.07s
6749/13140 (epoch 15.409) train_loss=208.17572021 time/batch=0.07s
6750/13140 (epoch 15.411) train_loss=183.47912598 time/batch=0.05s
6751/13140 (epoch 15.413) train_loss=193.13446045 time/batch=0.06s
6752/13140 (epoch 15.416) train_loss=170.08088684 time/batch=0.06s
6753/13140 (epoch 15.418) train_loss=290.13571167 time/batch=0.08s
6754/13140 (epoch 15.420) train_loss=180.13671875 time/batch=0.05s
6755/13140 (epoch 15.422) train_loss=224.18563843 time/batch=0.08s
6756/13140 (epoch 15.425) train_loss=116.66069031 time/batch=0.04s
6757/13140 (epoch 15.427) train_loss=125.14910126 time/batch=0.04s
6758/13140 (epoch 15.429) train_loss=92.56169128 time/batch=0.03s
6759/13140 (epoch 15.432) train_loss=244.35057068 time/batch=0.07s
6760/13140 (epoch 15.434) train_loss=195.33560181 time/batch=0.07s
6761/13140 (epoch 15.436) train_loss=156.05136108 time/batch=0.05s
6762/13140 (epoch 15.438) train_loss=233.35635376 time/batch=0.07s
6763/13140 (epoch 15.441) train_loss=249.83235168 time/batch=0.08s
6764/13140 (epoch 15.443) train_loss=131.92076111 time/batch=0.04s
6765/13140 (epoch 15.445) train_loss=188.07789612 time/batch=0.05s
6766/13140 (epoch 15.447) train_loss=243.02372742 time/batch=0.08s
6767/13140 (epoch 15.450) train_loss=131.87290955 time/batch=0.05s
6768/13140 (epoch 15.452) train_loss=143.13848877 time/batch=0.04s
6769/13140 (epoch 15.454) train_loss=186.83264160 time/batch=0.06s
6770/13140 (epoch 15.457) train_loss=324.49441528 time/batch=0.12s
6771/13140 (epoch 15.459) train_loss=122.71039581 time/batch=0.04s
6772/13140 (epoch 15.461) train_loss=120.64810181 time/batch=0.04s
6773/13140 (epoch 15.463) train_loss=257.55700684 time/batch=0.07s
6774/13140 (epoch 15.466) train_loss=150.45596313 time/batch=0.05s
6775/13140 (epoch 15.468) train_loss=297.26605225 time/batch=0.08s
6776/13140 (epoch 15.470) train_loss=342.05596924 time/batch=0.10s
6777/13140 (epoch 15.473) train_loss=96.91598511 time/batch=0.03s
6778/13140 (epoch 15.475) train_loss=152.72097778 time/batch=0.05s
6779/13140 (epoch 15.477) train_loss=266.14483643 time/batch=0.07s
6780/13140 (epoch 15.479) train_loss=182.96731567 time/batch=0.06s
6781/13140 (epoch 15.482) train_loss=91.09902954 time/batch=0.03s
6782/13140 (epoch 15.484) train_loss=127.64707947 time/batch=0.05s
6783/13140 (epoch 15.486) train_loss=131.35525513 time/batch=0.04s
6784/13140 (epoch 15.489) train_loss=259.57067871 time/batch=0.08s
6785/13140 (epoch 15.491) train_loss=236.69818115 time/batch=0.07s
6786/13140 (epoch 15.493) train_loss=176.19427490 time/batch=0.05s
6787/13140 (epoch 15.495) train_loss=274.82388306 time/batch=0.08s
6788/13140 (epoch 15.498) train_loss=165.32720947 time/batch=0.05s
6789/13140 (epoch 15.500) train_loss=220.44186401 time/batch=0.07s
6790/13140 (epoch 15.502) train_loss=149.11596680 time/batch=0.05s
6791/13140 (epoch 15.505) train_loss=178.63684082 time/batch=0.05s
6792/13140 (epoch 15.507) train_loss=252.30323792 time/batch=0.08s
6793/13140 (epoch 15.509) train_loss=137.67398071 time/batch=0.05s
6794/13140 (epoch 15.511) train_loss=227.43539429 time/batch=0.08s
6795/13140 (epoch 15.514) train_loss=245.16729736 time/batch=0.07s
6796/13140 (epoch 15.516) train_loss=180.78057861 time/batch=0.05s
6797/13140 (epoch 15.518) train_loss=85.40763092 time/batch=0.04s
6798/13140 (epoch 15.521) train_loss=227.39991760 time/batch=0.06s
6799/13140 (epoch 15.523) train_loss=250.58383179 time/batch=0.08s
Validating
    loss:	222.659518

6800/13140 (epoch 15.525) train_loss=153.83512878 time/batch=0.56s
6801/13140 (epoch 15.527) train_loss=467.16674805 time/batch=0.25s
6802/13140 (epoch 15.530) train_loss=148.98040771 time/batch=0.05s
6803/13140 (epoch 15.532) train_loss=249.62985229 time/batch=0.07s
6804/13140 (epoch 15.534) train_loss=315.61248779 time/batch=0.10s
6805/13140 (epoch 15.537) train_loss=315.37319946 time/batch=0.08s
6806/13140 (epoch 15.539) train_loss=253.54966736 time/batch=0.07s
6807/13140 (epoch 15.541) train_loss=219.81512451 time/batch=0.06s
6808/13140 (epoch 15.543) train_loss=86.64826965 time/batch=0.04s
6809/13140 (epoch 15.546) train_loss=291.71392822 time/batch=0.11s
6810/13140 (epoch 15.548) train_loss=353.86840820 time/batch=0.10s
6811/13140 (epoch 15.550) train_loss=147.51460266 time/batch=0.04s
6812/13140 (epoch 15.553) train_loss=211.90686035 time/batch=0.07s
6813/13140 (epoch 15.555) train_loss=186.14672852 time/batch=0.06s
6814/13140 (epoch 15.557) train_loss=236.50753784 time/batch=0.07s
6815/13140 (epoch 15.559) train_loss=171.19589233 time/batch=0.06s
6816/13140 (epoch 15.562) train_loss=151.26039124 time/batch=0.05s
6817/13140 (epoch 15.564) train_loss=219.10575867 time/batch=0.07s
6818/13140 (epoch 15.566) train_loss=446.26263428 time/batch=0.11s
6819/13140 (epoch 15.568) train_loss=123.00698090 time/batch=0.04s
6820/13140 (epoch 15.571) train_loss=223.81420898 time/batch=0.09s
6821/13140 (epoch 15.573) train_loss=179.10095215 time/batch=0.05s
6822/13140 (epoch 15.575) train_loss=133.90348816 time/batch=0.05s
6823/13140 (epoch 15.578) train_loss=83.54195404 time/batch=0.03s
6824/13140 (epoch 15.580) train_loss=213.00788879 time/batch=0.07s
6825/13140 (epoch 15.582) train_loss=179.49769592 time/batch=0.11s
6826/13140 (epoch 15.584) train_loss=134.49737549 time/batch=0.05s
6827/13140 (epoch 15.587) train_loss=285.98046875 time/batch=0.07s
6828/13140 (epoch 15.589) train_loss=111.01072693 time/batch=0.04s
6829/13140 (epoch 15.591) train_loss=214.56585693 time/batch=0.06s
6830/13140 (epoch 15.594) train_loss=147.38198853 time/batch=0.05s
6831/13140 (epoch 15.596) train_loss=187.07687378 time/batch=0.06s
6832/13140 (epoch 15.598) train_loss=88.79930115 time/batch=0.03s
6833/13140 (epoch 15.600) train_loss=186.71801758 time/batch=0.05s
6834/13140 (epoch 15.603) train_loss=88.47286224 time/batch=0.03s
6835/13140 (epoch 15.605) train_loss=215.22688293 time/batch=0.06s
6836/13140 (epoch 15.607) train_loss=90.69584656 time/batch=0.03s
6837/13140 (epoch 15.610) train_loss=137.66598511 time/batch=0.05s
6838/13140 (epoch 15.612) train_loss=280.58880615 time/batch=0.08s
6839/13140 (epoch 15.614) train_loss=128.25354004 time/batch=0.04s
6840/13140 (epoch 15.616) train_loss=369.15618896 time/batch=0.34s
6841/13140 (epoch 15.619) train_loss=174.43063354 time/batch=0.05s
6842/13140 (epoch 15.621) train_loss=253.57212830 time/batch=0.08s
6843/13140 (epoch 15.623) train_loss=247.70341492 time/batch=0.07s
6844/13140 (epoch 15.626) train_loss=149.65316772 time/batch=0.05s
6845/13140 (epoch 15.628) train_loss=241.74777222 time/batch=0.07s
6846/13140 (epoch 15.630) train_loss=162.73468018 time/batch=0.06s
6847/13140 (epoch 15.632) train_loss=146.60806274 time/batch=0.05s
6848/13140 (epoch 15.635) train_loss=202.89990234 time/batch=0.06s
6849/13140 (epoch 15.637) train_loss=103.58506775 time/batch=0.04s
6850/13140 (epoch 15.639) train_loss=197.57748413 time/batch=0.06s
6851/13140 (epoch 15.642) train_loss=113.72496796 time/batch=0.03s
6852/13140 (epoch 15.644) train_loss=339.88467407 time/batch=0.09s
6853/13140 (epoch 15.646) train_loss=105.95246887 time/batch=0.04s
6854/13140 (epoch 15.648) train_loss=136.17266846 time/batch=0.04s
6855/13140 (epoch 15.651) train_loss=176.66378784 time/batch=0.05s
6856/13140 (epoch 15.653) train_loss=282.38720703 time/batch=0.07s
6857/13140 (epoch 15.655) train_loss=249.54087830 time/batch=0.07s
6858/13140 (epoch 15.658) train_loss=97.28277588 time/batch=0.04s
6859/13140 (epoch 15.660) train_loss=97.37606049 time/batch=0.03s
6860/13140 (epoch 15.662) train_loss=330.94366455 time/batch=0.15s
6861/13140 (epoch 15.664) train_loss=155.69183350 time/batch=0.05s
6862/13140 (epoch 15.667) train_loss=265.48999023 time/batch=0.08s
6863/13140 (epoch 15.669) train_loss=165.78610229 time/batch=0.05s
6864/13140 (epoch 15.671) train_loss=280.27590942 time/batch=0.08s
6865/13140 (epoch 15.674) train_loss=159.51486206 time/batch=0.05s
6866/13140 (epoch 15.676) train_loss=122.41974640 time/batch=0.04s
6867/13140 (epoch 15.678) train_loss=161.51773071 time/batch=0.05s
6868/13140 (epoch 15.680) train_loss=264.02746582 time/batch=0.07s
6869/13140 (epoch 15.683) train_loss=263.62988281 time/batch=0.08s
6870/13140 (epoch 15.685) train_loss=158.22619629 time/batch=0.05s
6871/13140 (epoch 15.687) train_loss=93.90764618 time/batch=0.03s
6872/13140 (epoch 15.689) train_loss=104.70245361 time/batch=0.04s
6873/13140 (epoch 15.692) train_loss=174.68067932 time/batch=0.05s
6874/13140 (epoch 15.694) train_loss=133.32409668 time/batch=0.04s
6875/13140 (epoch 15.696) train_loss=94.82939148 time/batch=0.03s
6876/13140 (epoch 15.699) train_loss=167.69601440 time/batch=0.05s
6877/13140 (epoch 15.701) train_loss=108.06987000 time/batch=0.04s
6878/13140 (epoch 15.703) train_loss=141.48672485 time/batch=0.05s
6879/13140 (epoch 15.705) train_loss=153.67962646 time/batch=0.04s
6880/13140 (epoch 15.708) train_loss=86.44896698 time/batch=0.04s
6881/13140 (epoch 15.710) train_loss=120.19537354 time/batch=0.03s
6882/13140 (epoch 15.712) train_loss=146.41641235 time/batch=0.05s
6883/13140 (epoch 15.715) train_loss=260.08880615 time/batch=0.07s
6884/13140 (epoch 15.717) train_loss=169.76797485 time/batch=0.06s
6885/13140 (epoch 15.719) train_loss=99.49971771 time/batch=0.03s
6886/13140 (epoch 15.721) train_loss=208.20759583 time/batch=0.06s
6887/13140 (epoch 15.724) train_loss=188.75141907 time/batch=0.10s
6888/13140 (epoch 15.726) train_loss=118.23744202 time/batch=0.04s
6889/13140 (epoch 15.728) train_loss=148.74887085 time/batch=0.05s
6890/13140 (epoch 15.731) train_loss=126.74185181 time/batch=0.04s
6891/13140 (epoch 15.733) train_loss=187.87579346 time/batch=0.05s
6892/13140 (epoch 15.735) train_loss=114.53679657 time/batch=0.04s
6893/13140 (epoch 15.737) train_loss=275.47918701 time/batch=0.08s
6894/13140 (epoch 15.740) train_loss=210.47203064 time/batch=0.06s
6895/13140 (epoch 15.742) train_loss=161.64953613 time/batch=0.05s
6896/13140 (epoch 15.744) train_loss=195.82553101 time/batch=0.06s
6897/13140 (epoch 15.747) train_loss=123.72534943 time/batch=0.04s
6898/13140 (epoch 15.749) train_loss=170.94531250 time/batch=0.05s
6899/13140 (epoch 15.751) train_loss=301.03479004 time/batch=0.09s
Validating
    loss:	222.531793

6900/13140 (epoch 15.753) train_loss=169.12602234 time/batch=0.62s
6901/13140 (epoch 15.756) train_loss=155.63037109 time/batch=0.06s
6902/13140 (epoch 15.758) train_loss=175.01792908 time/batch=0.05s
6903/13140 (epoch 15.760) train_loss=73.27503967 time/batch=0.03s
6904/13140 (epoch 15.763) train_loss=193.71878052 time/batch=0.06s
6905/13140 (epoch 15.765) train_loss=168.12570190 time/batch=0.05s
6906/13140 (epoch 15.767) train_loss=193.20858765 time/batch=0.06s
6907/13140 (epoch 15.769) train_loss=143.10055542 time/batch=0.04s
6908/13140 (epoch 15.772) train_loss=131.50306702 time/batch=0.05s
6909/13140 (epoch 15.774) train_loss=157.95547485 time/batch=0.05s
6910/13140 (epoch 15.776) train_loss=179.29516602 time/batch=0.05s
6911/13140 (epoch 15.779) train_loss=188.50378418 time/batch=0.06s
6912/13140 (epoch 15.781) train_loss=156.00559998 time/batch=0.05s
6913/13140 (epoch 15.783) train_loss=174.55535889 time/batch=0.05s
6914/13140 (epoch 15.785) train_loss=112.11000824 time/batch=0.04s
6915/13140 (epoch 15.788) train_loss=129.58970642 time/batch=0.04s
6916/13140 (epoch 15.790) train_loss=305.68276978 time/batch=0.10s
6917/13140 (epoch 15.792) train_loss=154.18678284 time/batch=0.05s
6918/13140 (epoch 15.795) train_loss=318.38980103 time/batch=0.10s
6919/13140 (epoch 15.797) train_loss=174.89755249 time/batch=0.06s
6920/13140 (epoch 15.799) train_loss=182.19921875 time/batch=0.06s
6921/13140 (epoch 15.801) train_loss=257.40075684 time/batch=0.07s
6922/13140 (epoch 15.804) train_loss=123.09712219 time/batch=0.05s
6923/13140 (epoch 15.806) train_loss=142.99533081 time/batch=0.05s
6924/13140 (epoch 15.808) train_loss=144.32124329 time/batch=0.07s
6925/13140 (epoch 15.811) train_loss=118.23245239 time/batch=0.04s
6926/13140 (epoch 15.813) train_loss=222.10232544 time/batch=0.06s
6927/13140 (epoch 15.815) train_loss=191.22174072 time/batch=0.06s
6928/13140 (epoch 15.817) train_loss=108.58737946 time/batch=0.04s
6929/13140 (epoch 15.820) train_loss=130.39190674 time/batch=0.04s
6930/13140 (epoch 15.822) train_loss=120.91181946 time/batch=0.04s
6931/13140 (epoch 15.824) train_loss=123.95909882 time/batch=0.04s
6932/13140 (epoch 15.826) train_loss=137.43070984 time/batch=0.04s
6933/13140 (epoch 15.829) train_loss=178.28604126 time/batch=0.06s
6934/13140 (epoch 15.831) train_loss=155.16213989 time/batch=0.05s
6935/13140 (epoch 15.833) train_loss=172.33306885 time/batch=0.05s
6936/13140 (epoch 15.836) train_loss=159.76654053 time/batch=0.05s
6937/13140 (epoch 15.838) train_loss=110.43394470 time/batch=0.04s
6938/13140 (epoch 15.840) train_loss=102.92055511 time/batch=0.03s
6939/13140 (epoch 15.842) train_loss=192.17585754 time/batch=0.06s
6940/13140 (epoch 15.845) train_loss=183.48168945 time/batch=0.06s
6941/13140 (epoch 15.847) train_loss=102.65406799 time/batch=0.03s
6942/13140 (epoch 15.849) train_loss=172.19975281 time/batch=0.06s
6943/13140 (epoch 15.852) train_loss=401.82208252 time/batch=0.27s
6944/13140 (epoch 15.854) train_loss=122.67723083 time/batch=0.04s
6945/13140 (epoch 15.856) train_loss=206.13717651 time/batch=0.06s
6946/13140 (epoch 15.858) train_loss=171.41345215 time/batch=0.04s
6947/13140 (epoch 15.861) train_loss=194.07759094 time/batch=0.06s
6948/13140 (epoch 15.863) train_loss=167.13059998 time/batch=0.05s
6949/13140 (epoch 15.865) train_loss=153.13006592 time/batch=0.05s
6950/13140 (epoch 15.868) train_loss=208.39596558 time/batch=0.06s
6951/13140 (epoch 15.870) train_loss=159.30976868 time/batch=0.05s
6952/13140 (epoch 15.872) train_loss=112.67606354 time/batch=0.04s
6953/13140 (epoch 15.874) train_loss=126.45201111 time/batch=0.04s
6954/13140 (epoch 15.877) train_loss=195.94442749 time/batch=0.06s
6955/13140 (epoch 15.879) train_loss=96.64560699 time/batch=0.03s
6956/13140 (epoch 15.881) train_loss=114.14231873 time/batch=0.04s
6957/13140 (epoch 15.884) train_loss=135.35168457 time/batch=0.05s
6958/13140 (epoch 15.886) train_loss=206.90919495 time/batch=0.06s
6959/13140 (epoch 15.888) train_loss=251.88917542 time/batch=0.07s
6960/13140 (epoch 15.890) train_loss=199.06149292 time/batch=0.06s
6961/13140 (epoch 15.893) train_loss=117.57749939 time/batch=0.04s
6962/13140 (epoch 15.895) train_loss=107.59396362 time/batch=0.04s
6963/13140 (epoch 15.897) train_loss=135.14462280 time/batch=0.04s
6964/13140 (epoch 15.900) train_loss=135.15051270 time/batch=0.04s
6965/13140 (epoch 15.902) train_loss=127.11766815 time/batch=0.04s
6966/13140 (epoch 15.904) train_loss=131.60595703 time/batch=0.05s
6967/13140 (epoch 15.906) train_loss=243.52865601 time/batch=0.07s
6968/13140 (epoch 15.909) train_loss=238.21884155 time/batch=0.06s
6969/13140 (epoch 15.911) train_loss=189.87500000 time/batch=0.07s
6970/13140 (epoch 15.913) train_loss=132.92687988 time/batch=0.03s
6971/13140 (epoch 15.916) train_loss=134.76228333 time/batch=0.05s
6972/13140 (epoch 15.918) train_loss=170.40258789 time/batch=0.06s
6973/13140 (epoch 15.920) train_loss=140.10208130 time/batch=0.05s
6974/13140 (epoch 15.922) train_loss=161.55253601 time/batch=0.05s
6975/13140 (epoch 15.925) train_loss=100.45162964 time/batch=0.03s
6976/13140 (epoch 15.927) train_loss=122.08130646 time/batch=0.04s
6977/13140 (epoch 15.929) train_loss=247.86746216 time/batch=0.07s
6978/13140 (epoch 15.932) train_loss=191.08439636 time/batch=0.06s
6979/13140 (epoch 15.934) train_loss=210.00717163 time/batch=0.06s
6980/13140 (epoch 15.936) train_loss=181.48187256 time/batch=0.06s
6981/13140 (epoch 15.938) train_loss=161.59307861 time/batch=0.05s
6982/13140 (epoch 15.941) train_loss=181.52421570 time/batch=0.06s
6983/13140 (epoch 15.943) train_loss=128.65460205 time/batch=0.05s
6984/13140 (epoch 15.945) train_loss=162.56251526 time/batch=0.05s
6985/13140 (epoch 15.947) train_loss=148.70828247 time/batch=0.04s
6986/13140 (epoch 15.950) train_loss=154.86534119 time/batch=0.06s
6987/13140 (epoch 15.952) train_loss=212.40776062 time/batch=0.06s
6988/13140 (epoch 15.954) train_loss=168.08358765 time/batch=0.06s
6989/13140 (epoch 15.957) train_loss=117.22831726 time/batch=0.03s
6990/13140 (epoch 15.959) train_loss=157.95083618 time/batch=0.05s
6991/13140 (epoch 15.961) train_loss=105.20108795 time/batch=0.03s
6992/13140 (epoch 15.963) train_loss=132.29998779 time/batch=0.05s
6993/13140 (epoch 15.966) train_loss=244.60166931 time/batch=0.06s
6994/13140 (epoch 15.968) train_loss=172.56475830 time/batch=0.05s
6995/13140 (epoch 15.970) train_loss=154.91702271 time/batch=0.06s
6996/13140 (epoch 15.973) train_loss=142.13580322 time/batch=0.05s
6997/13140 (epoch 15.975) train_loss=145.80926514 time/batch=0.04s
6998/13140 (epoch 15.977) train_loss=161.14241028 time/batch=0.05s
6999/13140 (epoch 15.979) train_loss=145.40084839 time/batch=0.05s
Validating
    loss:	223.292331

7000/13140 (epoch 15.982) train_loss=150.28535461 time/batch=0.52s
7001/13140 (epoch 15.984) train_loss=152.61712646 time/batch=0.04s
7002/13140 (epoch 15.986) train_loss=124.76588440 time/batch=0.05s
7003/13140 (epoch 15.989) train_loss=163.11120605 time/batch=0.06s
7004/13140 (epoch 15.991) train_loss=158.71240234 time/batch=0.05s
7005/13140 (epoch 15.993) train_loss=139.00811768 time/batch=0.04s
7006/13140 (epoch 15.995) train_loss=173.00370789 time/batch=0.06s
7007/13140 (epoch 15.998) train_loss=187.75933838 time/batch=0.06s
7008/13140 (epoch 16.000) train_loss=191.35430908 time/batch=0.06s
7009/13140 (epoch 16.002) train_loss=319.18365479 time/batch=0.09s
7010/13140 (epoch 16.005) train_loss=636.78662109 time/batch=0.21s
7011/13140 (epoch 16.007) train_loss=236.99719238 time/batch=0.07s
7012/13140 (epoch 16.009) train_loss=225.20756531 time/batch=0.06s
7013/13140 (epoch 16.011) train_loss=554.02044678 time/batch=0.14s
7014/13140 (epoch 16.014) train_loss=173.85856628 time/batch=0.05s
7015/13140 (epoch 16.016) train_loss=315.93060303 time/batch=0.22s
7016/13140 (epoch 16.018) train_loss=447.05227661 time/batch=0.12s
7017/13140 (epoch 16.021) train_loss=342.80355835 time/batch=0.09s
7018/13140 (epoch 16.023) train_loss=264.33197021 time/batch=0.21s
7019/13140 (epoch 16.025) train_loss=621.73303223 time/batch=0.27s
7020/13140 (epoch 16.027) train_loss=207.62297058 time/batch=0.07s
7021/13140 (epoch 16.030) train_loss=506.55731201 time/batch=0.14s
7022/13140 (epoch 16.032) train_loss=93.74871826 time/batch=0.03s
7023/13140 (epoch 16.034) train_loss=209.41738892 time/batch=0.06s
7024/13140 (epoch 16.037) train_loss=199.90747070 time/batch=0.06s
7025/13140 (epoch 16.039) train_loss=148.55154419 time/batch=0.05s
7026/13140 (epoch 16.041) train_loss=824.24389648 time/batch=0.43s
7027/13140 (epoch 16.043) train_loss=329.00396729 time/batch=0.09s
7028/13140 (epoch 16.046) train_loss=195.64073181 time/batch=0.07s
7029/13140 (epoch 16.048) train_loss=99.63344574 time/batch=0.04s
7030/13140 (epoch 16.050) train_loss=625.55157471 time/batch=0.17s
7031/13140 (epoch 16.053) train_loss=133.89254761 time/batch=0.05s
7032/13140 (epoch 16.055) train_loss=273.97589111 time/batch=0.08s
7033/13140 (epoch 16.057) train_loss=395.95761108 time/batch=0.13s
7034/13140 (epoch 16.059) train_loss=456.56610107 time/batch=0.12s
7035/13140 (epoch 16.062) train_loss=88.22492981 time/batch=0.04s
7036/13140 (epoch 16.064) train_loss=110.71501160 time/batch=0.04s
7037/13140 (epoch 16.066) train_loss=352.49658203 time/batch=0.09s
7038/13140 (epoch 16.068) train_loss=168.78825378 time/batch=0.05s
7039/13140 (epoch 16.071) train_loss=208.56262207 time/batch=0.07s
7040/13140 (epoch 16.073) train_loss=292.43753052 time/batch=0.09s
7041/13140 (epoch 16.075) train_loss=212.29756165 time/batch=0.06s
7042/13140 (epoch 16.078) train_loss=147.07934570 time/batch=0.05s
7043/13140 (epoch 16.080) train_loss=338.74389648 time/batch=0.33s
7044/13140 (epoch 16.082) train_loss=176.76121521 time/batch=0.06s
7045/13140 (epoch 16.084) train_loss=335.42883301 time/batch=0.09s
7046/13140 (epoch 16.087) train_loss=126.11077118 time/batch=0.05s
7047/13140 (epoch 16.089) train_loss=244.50999451 time/batch=0.07s
7048/13140 (epoch 16.091) train_loss=282.36154175 time/batch=0.09s
7049/13140 (epoch 16.094) train_loss=388.60769653 time/batch=0.10s
7050/13140 (epoch 16.096) train_loss=180.99539185 time/batch=0.06s
7051/13140 (epoch 16.098) train_loss=111.60250854 time/batch=0.04s
7052/13140 (epoch 16.100) train_loss=485.18518066 time/batch=0.13s
7053/13140 (epoch 16.103) train_loss=309.49325562 time/batch=0.09s
7054/13140 (epoch 16.105) train_loss=152.53320312 time/batch=0.05s
7055/13140 (epoch 16.107) train_loss=423.65322876 time/batch=0.12s
