vocabulary size: 4191
n tunes: 3689
n train tunes: 3505.0
n validation tunes: 184.0
27551/43812 (epoch 62.884) train_loss=111.36203003 time/batch=0.08s
27552/43812 (epoch 62.886) train_loss=120.04761505 time/batch=0.08s
27553/43812 (epoch 62.888) train_loss=171.04461670 time/batch=0.10s
27554/43812 (epoch 62.891) train_loss=106.59793091 time/batch=0.07s
27555/43812 (epoch 62.893) train_loss=133.19123840 time/batch=0.10s
27556/43812 (epoch 62.895) train_loss=156.28221130 time/batch=0.08s
27557/43812 (epoch 62.898) train_loss=126.57769012 time/batch=0.09s
27558/43812 (epoch 62.900) train_loss=111.96287537 time/batch=0.06s
27559/43812 (epoch 62.902) train_loss=8.34811115 time/batch=0.02s
27560/43812 (epoch 62.904) train_loss=138.82070923 time/batch=0.07s
27561/43812 (epoch 62.907) train_loss=145.33886719 time/batch=0.08s
27562/43812 (epoch 62.909) train_loss=157.60083008 time/batch=0.09s
27563/43812 (epoch 62.911) train_loss=106.37132263 time/batch=0.08s
27564/43812 (epoch 62.914) train_loss=114.29335785 time/batch=0.07s
27565/43812 (epoch 62.916) train_loss=115.70335388 time/batch=0.07s
27566/43812 (epoch 62.918) train_loss=165.12591553 time/batch=0.12s
27567/43812 (epoch 62.920) train_loss=106.15790558 time/batch=0.07s
27568/43812 (epoch 62.923) train_loss=167.89070129 time/batch=0.11s
27569/43812 (epoch 62.925) train_loss=130.76548767 time/batch=0.08s
27570/43812 (epoch 62.927) train_loss=95.67604065 time/batch=0.07s
27571/43812 (epoch 62.930) train_loss=193.25662231 time/batch=0.11s
27572/43812 (epoch 62.932) train_loss=130.80691528 time/batch=0.09s
27573/43812 (epoch 62.934) train_loss=130.11041260 time/batch=0.08s
27574/43812 (epoch 62.936) train_loss=149.38333130 time/batch=0.11s
27575/43812 (epoch 62.939) train_loss=150.42958069 time/batch=0.08s
27576/43812 (epoch 62.941) train_loss=149.48489380 time/batch=0.10s
27577/43812 (epoch 62.943) train_loss=110.07020569 time/batch=0.07s
27578/43812 (epoch 62.946) train_loss=142.84005737 time/batch=0.09s
27579/43812 (epoch 62.948) train_loss=129.43524170 time/batch=0.09s
27580/43812 (epoch 62.950) train_loss=111.63255310 time/batch=0.07s
27581/43812 (epoch 62.952) train_loss=101.36981964 time/batch=0.06s
27582/43812 (epoch 62.955) train_loss=116.45901489 time/batch=0.08s
27583/43812 (epoch 62.957) train_loss=179.78866577 time/batch=0.08s
27584/43812 (epoch 62.959) train_loss=8.64729309 time/batch=0.02s
27585/43812 (epoch 62.961) train_loss=41.73914337 time/batch=0.05s
27586/43812 (epoch 62.964) train_loss=146.03967285 time/batch=0.07s
27587/43812 (epoch 62.966) train_loss=135.25428772 time/batch=0.09s
27588/43812 (epoch 62.968) train_loss=126.94232178 time/batch=0.08s
27589/43812 (epoch 62.971) train_loss=155.98751831 time/batch=0.09s
27590/43812 (epoch 62.973) train_loss=97.05700684 time/batch=0.05s
27591/43812 (epoch 62.975) train_loss=103.28915405 time/batch=0.07s
27592/43812 (epoch 62.977) train_loss=7.29022264 time/batch=0.02s
27593/43812 (epoch 62.980) train_loss=58.00621796 time/batch=0.05s
27594/43812 (epoch 62.982) train_loss=6.62997150 time/batch=0.02s
setting learning rate to 0.0008347
27595/43812 (epoch 62.984) train_loss=638.43768311 time/batch=0.29s
27596/43812 (epoch 62.987) train_loss=630.96118164 time/batch=0.36s
27597/43812 (epoch 62.989) train_loss=307.19720459 time/batch=0.16s
27598/43812 (epoch 62.991) train_loss=95.07344055 time/batch=0.05s
27599/43812 (epoch 62.993) train_loss=565.50073242 time/batch=0.29s
Validating
    loss:	350.030370

27600/43812 (epoch 62.996) train_loss=1883.76184082 time/batch=3.10s
27601/43812 (epoch 62.998) train_loss=1111.43713379 time/batch=0.42s
27602/43812 (epoch 63.000) train_loss=257.52404785 time/batch=0.15s
27603/43812 (epoch 63.003) train_loss=144.62997437 time/batch=0.10s
27604/43812 (epoch 63.005) train_loss=1081.18151855 time/batch=0.46s
27605/43812 (epoch 63.007) train_loss=390.85189819 time/batch=0.25s
27606/43812 (epoch 63.009) train_loss=2824.88867188 time/batch=2.32s
27607/43812 (epoch 63.012) train_loss=1224.01635742 time/batch=0.76s
27608/43812 (epoch 63.014) train_loss=274.01501465 time/batch=0.20s
27609/43812 (epoch 63.016) train_loss=436.18188477 time/batch=0.25s
27610/43812 (epoch 63.019) train_loss=339.62536621 time/batch=0.19s
27611/43812 (epoch 63.021) train_loss=431.48019409 time/batch=0.24s
27612/43812 (epoch 63.023) train_loss=271.98077393 time/batch=0.15s
27613/43812 (epoch 63.025) train_loss=266.95562744 time/batch=0.19s
27614/43812 (epoch 63.028) train_loss=1185.23437500 time/batch=2.53s
27615/43812 (epoch 63.030) train_loss=140.50955200 time/batch=0.21s
27616/43812 (epoch 63.032) train_loss=66.90798950 time/batch=0.05s
27617/43812 (epoch 63.035) train_loss=594.09387207 time/batch=0.27s
27618/43812 (epoch 63.037) train_loss=271.73986816 time/batch=0.15s
27619/43812 (epoch 63.039) train_loss=1989.33007812 time/batch=1.24s
27620/43812 (epoch 63.041) train_loss=1265.32897949 time/batch=0.50s
27621/43812 (epoch 63.044) train_loss=767.32128906 time/batch=0.38s
27622/43812 (epoch 63.046) train_loss=288.39157104 time/batch=0.15s
27623/43812 (epoch 63.048) train_loss=188.03082275 time/batch=0.14s
27624/43812 (epoch 63.050) train_loss=183.39735413 time/batch=0.13s
27625/43812 (epoch 63.053) train_loss=180.09591675 time/batch=0.13s
27626/43812 (epoch 63.055) train_loss=91.05975342 time/batch=0.06s
27627/43812 (epoch 63.057) train_loss=211.79364014 time/batch=0.14s
27628/43812 (epoch 63.060) train_loss=174.72129822 time/batch=0.11s
27629/43812 (epoch 63.062) train_loss=2532.51562500 time/batch=1.53s
27630/43812 (epoch 63.064) train_loss=328.22451782 time/batch=0.26s
27631/43812 (epoch 63.066) train_loss=285.36492920 time/batch=0.19s
27632/43812 (epoch 63.069) train_loss=637.92559814 time/batch=0.28s
27633/43812 (epoch 63.071) train_loss=2254.83691406 time/batch=1.99s
27634/43812 (epoch 63.073) train_loss=184.90762329 time/batch=0.19s
27635/43812 (epoch 63.076) train_loss=905.37109375 time/batch=0.44s
27636/43812 (epoch 63.078) train_loss=82.10542297 time/batch=0.05s
27637/43812 (epoch 63.080) train_loss=117.34683990 time/batch=0.08s
27638/43812 (epoch 63.082) train_loss=73.45372009 time/batch=0.04s
27639/43812 (epoch 63.085) train_loss=523.27520752 time/batch=0.25s
27640/43812 (epoch 63.087) train_loss=1082.59265137 time/batch=0.33s
27641/43812 (epoch 63.089) train_loss=194.40795898 time/batch=0.13s
27642/43812 (epoch 63.092) train_loss=114.47943115 time/batch=0.08s
27643/43812 (epoch 63.094) train_loss=615.07128906 time/batch=0.32s
27644/43812 (epoch 63.096) train_loss=393.68762207 time/batch=0.19s
27645/43812 (epoch 63.098) train_loss=538.85766602 time/batch=0.27s
27646/43812 (epoch 63.101) train_loss=291.70901489 time/batch=0.20s
27647/43812 (epoch 63.103) train_loss=110.06442261 time/batch=0.09s
27648/43812 (epoch 63.105) train_loss=347.63037109 time/batch=0.15s
27649/43812 (epoch 63.108) train_loss=138.91052246 time/batch=0.10s
27650/43812 (epoch 63.110) train_loss=658.08312988 time/batch=0.37s
27651/43812 (epoch 63.112) train_loss=405.40896606 time/batch=0.23s
27652/43812 (epoch 63.114) train_loss=208.01815796 time/batch=0.13s
27653/43812 (epoch 63.117) train_loss=463.94131470 time/batch=0.21s
27654/43812 (epoch 63.119) train_loss=115.00210571 time/batch=0.09s
27655/43812 (epoch 63.121) train_loss=259.66595459 time/batch=0.13s
27656/43812 (epoch 63.124) train_loss=82.41084290 time/batch=0.05s
27657/43812 (epoch 63.126) train_loss=115.48679352 time/batch=0.08s
27658/43812 (epoch 63.128) train_loss=145.59039307 time/batch=0.09s
27659/43812 (epoch 63.130) train_loss=112.74599457 time/batch=0.08s
27660/43812 (epoch 63.133) train_loss=256.86758423 time/batch=0.16s
27661/43812 (epoch 63.135) train_loss=124.63861847 time/batch=0.08s
27662/43812 (epoch 63.137) train_loss=144.94282532 time/batch=0.09s
27663/43812 (epoch 63.140) train_loss=149.53871155 time/batch=0.09s
27664/43812 (epoch 63.142) train_loss=403.70556641 time/batch=0.21s
27665/43812 (epoch 63.144) train_loss=258.31011963 time/batch=0.16s
27666/43812 (epoch 63.146) train_loss=107.48841858 time/batch=0.06s
27667/43812 (epoch 63.149) train_loss=74.41904449 time/batch=0.06s
27668/43812 (epoch 63.151) train_loss=121.64322662 time/batch=0.07s
27669/43812 (epoch 63.153) train_loss=218.27511597 time/batch=0.16s
27670/43812 (epoch 63.155) train_loss=314.95135498 time/batch=0.17s
27671/43812 (epoch 63.158) train_loss=220.68586731 time/batch=0.13s
27672/43812 (epoch 63.160) train_loss=267.20031738 time/batch=0.18s
27673/43812 (epoch 63.162) train_loss=6.70897579 time/batch=0.02s
27674/43812 (epoch 63.165) train_loss=359.06695557 time/batch=0.20s
27675/43812 (epoch 63.167) train_loss=605.31579590 time/batch=0.31s
27676/43812 (epoch 63.169) train_loss=432.99530029 time/batch=0.24s
27677/43812 (epoch 63.171) train_loss=191.10998535 time/batch=0.12s
27678/43812 (epoch 63.174) train_loss=121.79461670 time/batch=0.08s
27679/43812 (epoch 63.176) train_loss=635.43835449 time/batch=0.28s
27680/43812 (epoch 63.178) train_loss=266.42321777 time/batch=0.18s
27681/43812 (epoch 63.181) train_loss=170.64508057 time/batch=0.11s
27682/43812 (epoch 63.183) train_loss=199.94088745 time/batch=0.13s
27683/43812 (epoch 63.185) train_loss=803.94592285 time/batch=0.50s
27684/43812 (epoch 63.187) train_loss=153.96925354 time/batch=0.10s
27685/43812 (epoch 63.190) train_loss=184.67913818 time/batch=0.13s
27686/43812 (epoch 63.192) train_loss=91.76573944 time/batch=0.06s
27687/43812 (epoch 63.194) train_loss=183.69139099 time/batch=0.15s
27688/43812 (epoch 63.197) train_loss=188.81552124 time/batch=0.13s
27689/43812 (epoch 63.199) train_loss=256.55163574 time/batch=0.16s
27690/43812 (epoch 63.201) train_loss=157.54823303 time/batch=0.10s
27691/43812 (epoch 63.203) train_loss=167.34370422 time/batch=0.12s
27692/43812 (epoch 63.206) train_loss=172.47369385 time/batch=0.10s
27693/43812 (epoch 63.208) train_loss=267.45013428 time/batch=0.15s
27694/43812 (epoch 63.210) train_loss=117.60685730 time/batch=0.10s
27695/43812 (epoch 63.213) train_loss=315.12487793 time/batch=0.18s
27696/43812 (epoch 63.215) train_loss=157.07571411 time/batch=0.11s
27697/43812 (epoch 63.217) train_loss=145.04365540 time/batch=0.11s
27698/43812 (epoch 63.219) train_loss=195.83349609 time/batch=0.14s
27699/43812 (epoch 63.222) train_loss=208.24371338 time/batch=0.12s
Validating
    loss:	350.097862

27700/43812 (epoch 63.224) train_loss=163.20394897 time/batch=2.62s
27701/43812 (epoch 63.226) train_loss=110.80007935 time/batch=0.09s
27702/43812 (epoch 63.229) train_loss=122.55949402 time/batch=0.08s
27703/43812 (epoch 63.231) train_loss=287.91723633 time/batch=0.16s
27704/43812 (epoch 63.233) train_loss=568.01708984 time/batch=0.28s
27705/43812 (epoch 63.235) train_loss=131.44906616 time/batch=0.08s
27706/43812 (epoch 63.238) train_loss=141.63177490 time/batch=0.10s
27707/43812 (epoch 63.240) train_loss=103.12885284 time/batch=0.08s
27708/43812 (epoch 63.242) train_loss=146.89422607 time/batch=0.11s
27709/43812 (epoch 63.245) train_loss=140.04891968 time/batch=0.08s
27710/43812 (epoch 63.247) train_loss=289.80169678 time/batch=0.18s
27711/43812 (epoch 63.249) train_loss=113.99190521 time/batch=0.08s
27712/43812 (epoch 63.251) train_loss=130.90270996 time/batch=0.07s
27713/43812 (epoch 63.254) train_loss=139.87951660 time/batch=0.07s
27714/43812 (epoch 63.256) train_loss=344.92288208 time/batch=0.19s
27715/43812 (epoch 63.258) train_loss=125.98977661 time/batch=0.08s
27716/43812 (epoch 63.260) train_loss=75.67828369 time/batch=0.06s
27717/43812 (epoch 63.263) train_loss=196.65760803 time/batch=0.15s
27718/43812 (epoch 63.265) train_loss=106.61052704 time/batch=0.06s
27719/43812 (epoch 63.267) train_loss=188.56280518 time/batch=0.12s
27720/43812 (epoch 63.270) train_loss=618.63751221 time/batch=0.33s
27721/43812 (epoch 63.272) train_loss=345.82327271 time/batch=0.21s
27722/43812 (epoch 63.274) train_loss=221.98495483 time/batch=0.14s
27723/43812 (epoch 63.276) train_loss=118.56919861 time/batch=0.06s
27724/43812 (epoch 63.279) train_loss=360.34197998 time/batch=0.19s
27725/43812 (epoch 63.281) train_loss=120.96984863 time/batch=0.10s
27726/43812 (epoch 63.283) train_loss=173.30035400 time/batch=0.11s
27727/43812 (epoch 63.286) train_loss=179.08929443 time/batch=0.13s
27728/43812 (epoch 63.288) train_loss=905.06396484 time/batch=0.38s
27729/43812 (epoch 63.290) train_loss=100.68597412 time/batch=0.07s
27730/43812 (epoch 63.292) train_loss=531.58325195 time/batch=0.51s
27731/43812 (epoch 63.295) train_loss=173.02096558 time/batch=0.12s
27732/43812 (epoch 63.297) train_loss=326.78497314 time/batch=0.20s
27733/43812 (epoch 63.299) train_loss=205.01544189 time/batch=0.14s
27734/43812 (epoch 63.302) train_loss=229.40065002 time/batch=0.13s
27735/43812 (epoch 63.304) train_loss=226.79803467 time/batch=0.15s
27736/43812 (epoch 63.306) train_loss=172.83749390 time/batch=0.11s
27737/43812 (epoch 63.308) train_loss=246.18252563 time/batch=0.14s
27738/43812 (epoch 63.311) train_loss=123.55509949 time/batch=0.09s
27739/43812 (epoch 63.313) train_loss=264.75955200 time/batch=0.16s
27740/43812 (epoch 63.315) train_loss=204.92152405 time/batch=0.13s
27741/43812 (epoch 63.318) train_loss=237.70106506 time/batch=0.14s
27742/43812 (epoch 63.320) train_loss=219.11891174 time/batch=0.12s
27743/43812 (epoch 63.322) train_loss=193.55174255 time/batch=0.11s
27744/43812 (epoch 63.324) train_loss=133.80747986 time/batch=0.09s
27745/43812 (epoch 63.327) train_loss=76.41443634 time/batch=0.05s
27746/43812 (epoch 63.329) train_loss=171.24096680 time/batch=0.10s
27747/43812 (epoch 63.331) train_loss=78.17535400 time/batch=0.06s
27748/43812 (epoch 63.334) train_loss=92.46329498 time/batch=0.08s
27749/43812 (epoch 63.336) train_loss=127.14112854 time/batch=0.08s
27750/43812 (epoch 63.338) train_loss=174.52626038 time/batch=0.11s
27751/43812 (epoch 63.340) train_loss=195.32731628 time/batch=0.10s
27752/43812 (epoch 63.343) train_loss=148.99711609 time/batch=0.10s
27753/43812 (epoch 63.345) train_loss=149.57180786 time/batch=0.10s
27754/43812 (epoch 63.347) train_loss=189.64382935 time/batch=0.13s
27755/43812 (epoch 63.350) train_loss=162.35614014 time/batch=0.10s
27756/43812 (epoch 63.352) train_loss=159.51754761 time/batch=0.11s
27757/43812 (epoch 63.354) train_loss=96.44946289 time/batch=0.06s
27758/43812 (epoch 63.356) train_loss=88.86307526 time/batch=0.06s
27759/43812 (epoch 63.359) train_loss=155.32325745 time/batch=0.10s
27760/43812 (epoch 63.361) train_loss=231.51885986 time/batch=0.15s
27761/43812 (epoch 63.363) train_loss=218.92459106 time/batch=0.12s
27762/43812 (epoch 63.365) train_loss=369.79748535 time/batch=0.18s
27763/43812 (epoch 63.368) train_loss=169.09652710 time/batch=0.11s
27764/43812 (epoch 63.370) train_loss=321.36190796 time/batch=0.18s
27765/43812 (epoch 63.372) train_loss=141.90130615 time/batch=0.09s
27766/43812 (epoch 63.375) train_loss=308.67401123 time/batch=0.19s
27767/43812 (epoch 63.377) train_loss=350.67581177 time/batch=0.17s
27768/43812 (epoch 63.379) train_loss=10.57532883 time/batch=0.02s
27769/43812 (epoch 63.381) train_loss=104.82360840 time/batch=0.05s
27770/43812 (epoch 63.384) train_loss=119.32174683 time/batch=0.06s
27771/43812 (epoch 63.386) train_loss=244.45623779 time/batch=0.14s
27772/43812 (epoch 63.388) train_loss=215.99438477 time/batch=0.12s
27773/43812 (epoch 63.391) train_loss=204.38015747 time/batch=0.13s
27774/43812 (epoch 63.393) train_loss=127.43064117 time/batch=0.09s
27775/43812 (epoch 63.395) train_loss=72.09797668 time/batch=0.05s
27776/43812 (epoch 63.397) train_loss=118.28457642 time/batch=0.09s
27777/43812 (epoch 63.400) train_loss=184.89340210 time/batch=0.11s
27778/43812 (epoch 63.402) train_loss=120.08532715 time/batch=0.09s
27779/43812 (epoch 63.404) train_loss=266.97216797 time/batch=0.15s
27780/43812 (epoch 63.407) train_loss=123.58621216 time/batch=0.11s
27781/43812 (epoch 63.409) train_loss=94.21855164 time/batch=0.05s
27782/43812 (epoch 63.411) train_loss=164.24307251 time/batch=0.13s
27783/43812 (epoch 63.413) train_loss=141.13169861 time/batch=0.10s
27784/43812 (epoch 63.416) train_loss=57.29602432 time/batch=0.05s
27785/43812 (epoch 63.418) train_loss=165.19281006 time/batch=0.11s
27786/43812 (epoch 63.420) train_loss=196.42900085 time/batch=0.10s
27787/43812 (epoch 63.423) train_loss=168.11921692 time/batch=0.12s
27788/43812 (epoch 63.425) train_loss=103.05593872 time/batch=0.05s
27789/43812 (epoch 63.427) train_loss=116.69640350 time/batch=0.08s
27790/43812 (epoch 63.429) train_loss=77.65802765 time/batch=0.05s
27791/43812 (epoch 63.432) train_loss=178.76910400 time/batch=0.11s
27792/43812 (epoch 63.434) train_loss=131.41372681 time/batch=0.09s
27793/43812 (epoch 63.436) train_loss=150.70553589 time/batch=0.10s
27794/43812 (epoch 63.439) train_loss=236.64212036 time/batch=0.16s
27795/43812 (epoch 63.441) train_loss=160.34028625 time/batch=0.10s
27796/43812 (epoch 63.443) train_loss=188.75042725 time/batch=0.10s
27797/43812 (epoch 63.445) train_loss=148.13461304 time/batch=0.10s
27798/43812 (epoch 63.448) train_loss=89.01033020 time/batch=0.06s
27799/43812 (epoch 63.450) train_loss=274.21786499 time/batch=0.16s
Validating
    loss:	349.158962

27800/43812 (epoch 63.452) train_loss=75.54298401 time/batch=2.35s
27801/43812 (epoch 63.454) train_loss=86.56924438 time/batch=0.06s
27802/43812 (epoch 63.457) train_loss=346.18920898 time/batch=0.20s
27803/43812 (epoch 63.459) train_loss=142.59228516 time/batch=0.10s
27804/43812 (epoch 63.461) train_loss=201.27575684 time/batch=0.15s
27805/43812 (epoch 63.464) train_loss=190.92443848 time/batch=0.13s
27806/43812 (epoch 63.466) train_loss=216.64701843 time/batch=0.13s
27807/43812 (epoch 63.468) train_loss=109.28750610 time/batch=0.06s
27808/43812 (epoch 63.470) train_loss=96.45771790 time/batch=0.07s
27809/43812 (epoch 63.473) train_loss=86.66504669 time/batch=0.06s
27810/43812 (epoch 63.475) train_loss=99.52323914 time/batch=0.04s
27811/43812 (epoch 63.477) train_loss=173.70068359 time/batch=0.12s
27812/43812 (epoch 63.480) train_loss=160.67715454 time/batch=0.11s
27813/43812 (epoch 63.482) train_loss=152.86463928 time/batch=0.11s
27814/43812 (epoch 63.484) train_loss=192.37680054 time/batch=0.13s
27815/43812 (epoch 63.486) train_loss=115.01313782 time/batch=0.08s
27816/43812 (epoch 63.489) train_loss=81.55928040 time/batch=0.05s
27817/43812 (epoch 63.491) train_loss=185.72392273 time/batch=0.11s
27818/43812 (epoch 63.493) train_loss=133.95794678 time/batch=0.09s
27819/43812 (epoch 63.496) train_loss=122.08551788 time/batch=0.08s
27820/43812 (epoch 63.498) train_loss=82.66080475 time/batch=0.05s
27821/43812 (epoch 63.500) train_loss=181.00544739 time/batch=0.09s
27822/43812 (epoch 63.502) train_loss=170.30187988 time/batch=0.10s
27823/43812 (epoch 63.505) train_loss=164.21865845 time/batch=0.11s
27824/43812 (epoch 63.507) train_loss=262.30883789 time/batch=0.15s
27825/43812 (epoch 63.509) train_loss=293.09548950 time/batch=0.17s
27826/43812 (epoch 63.512) train_loss=240.76681519 time/batch=0.14s
27827/43812 (epoch 63.514) train_loss=142.40887451 time/batch=0.08s
27828/43812 (epoch 63.516) train_loss=110.51688385 time/batch=0.07s
27829/43812 (epoch 63.518) train_loss=195.97235107 time/batch=0.10s
27830/43812 (epoch 63.521) train_loss=273.04818726 time/batch=0.16s
27831/43812 (epoch 63.523) train_loss=185.05607605 time/batch=0.12s
27832/43812 (epoch 63.525) train_loss=308.74923706 time/batch=0.16s
27833/43812 (epoch 63.528) train_loss=238.56132507 time/batch=0.11s
27834/43812 (epoch 63.530) train_loss=221.59107971 time/batch=0.14s
27835/43812 (epoch 63.532) train_loss=170.41465759 time/batch=0.12s
27836/43812 (epoch 63.534) train_loss=98.27983856 time/batch=0.05s
27837/43812 (epoch 63.537) train_loss=236.25143433 time/batch=0.15s
27838/43812 (epoch 63.539) train_loss=186.39453125 time/batch=0.13s
27839/43812 (epoch 63.541) train_loss=204.31764221 time/batch=0.16s
27840/43812 (epoch 63.544) train_loss=76.92455292 time/batch=0.04s
27841/43812 (epoch 63.546) train_loss=150.12512207 time/batch=0.12s
27842/43812 (epoch 63.548) train_loss=158.95039368 time/batch=0.10s
27843/43812 (epoch 63.550) train_loss=101.98428345 time/batch=0.06s
27844/43812 (epoch 63.553) train_loss=150.58798218 time/batch=0.11s
27845/43812 (epoch 63.555) train_loss=133.80691528 time/batch=0.08s
27846/43812 (epoch 63.557) train_loss=155.07127380 time/batch=0.10s
27847/43812 (epoch 63.559) train_loss=9.04480553 time/batch=0.02s
27848/43812 (epoch 63.562) train_loss=98.57937622 time/batch=0.05s
27849/43812 (epoch 63.564) train_loss=119.21761322 time/batch=0.07s
27850/43812 (epoch 63.566) train_loss=74.68778992 time/batch=0.05s
27851/43812 (epoch 63.569) train_loss=126.40347290 time/batch=0.07s
27852/43812 (epoch 63.571) train_loss=77.66045380 time/batch=0.06s
27853/43812 (epoch 63.573) train_loss=86.26612854 time/batch=0.06s
27854/43812 (epoch 63.575) train_loss=186.73709106 time/batch=0.13s
27855/43812 (epoch 63.578) train_loss=166.39520264 time/batch=0.12s
27856/43812 (epoch 63.580) train_loss=224.39050293 time/batch=0.14s
27857/43812 (epoch 63.582) train_loss=166.36289978 time/batch=0.10s
27858/43812 (epoch 63.585) train_loss=87.59064484 time/batch=0.06s
27859/43812 (epoch 63.587) train_loss=133.29000854 time/batch=0.07s
27860/43812 (epoch 63.589) train_loss=173.63642883 time/batch=0.13s
27861/43812 (epoch 63.591) train_loss=219.47019958 time/batch=0.13s
27862/43812 (epoch 63.594) train_loss=198.30679321 time/batch=0.11s
27863/43812 (epoch 63.596) train_loss=138.40042114 time/batch=0.09s
27864/43812 (epoch 63.598) train_loss=195.92062378 time/batch=0.09s
27865/43812 (epoch 63.601) train_loss=151.49525452 time/batch=0.10s
27866/43812 (epoch 63.603) train_loss=137.78826904 time/batch=0.08s
27867/43812 (epoch 63.605) train_loss=233.22566223 time/batch=0.14s
27868/43812 (epoch 63.607) train_loss=157.00440979 time/batch=0.10s
27869/43812 (epoch 63.610) train_loss=120.57200623 time/batch=0.07s
27870/43812 (epoch 63.612) train_loss=175.85772705 time/batch=0.12s
27871/43812 (epoch 63.614) train_loss=192.59257507 time/batch=0.12s
27872/43812 (epoch 63.617) train_loss=133.90997314 time/batch=0.09s
27873/43812 (epoch 63.619) train_loss=129.19706726 time/batch=0.08s
27874/43812 (epoch 63.621) train_loss=188.07719421 time/batch=0.13s
27875/43812 (epoch 63.623) train_loss=169.41802979 time/batch=0.10s
27876/43812 (epoch 63.626) train_loss=187.50988770 time/batch=0.12s
27877/43812 (epoch 63.628) train_loss=139.17687988 time/batch=0.10s
27878/43812 (epoch 63.630) train_loss=121.51196289 time/batch=0.08s
27879/43812 (epoch 63.633) train_loss=186.77372742 time/batch=0.13s
27880/43812 (epoch 63.635) train_loss=97.03739929 time/batch=0.07s
27881/43812 (epoch 63.637) train_loss=104.77613831 time/batch=0.06s
27882/43812 (epoch 63.639) train_loss=104.13371277 time/batch=0.09s
27883/43812 (epoch 63.642) train_loss=188.93362427 time/batch=0.11s
27884/43812 (epoch 63.644) train_loss=246.45532227 time/batch=0.15s
27885/43812 (epoch 63.646) train_loss=168.64050293 time/batch=0.11s
27886/43812 (epoch 63.649) train_loss=85.72196960 time/batch=0.05s
27887/43812 (epoch 63.651) train_loss=158.26745605 time/batch=0.08s
27888/43812 (epoch 63.653) train_loss=171.01954651 time/batch=0.11s
27889/43812 (epoch 63.655) train_loss=149.28579712 time/batch=0.10s
27890/43812 (epoch 63.658) train_loss=129.17443848 time/batch=0.07s
27891/43812 (epoch 63.660) train_loss=136.84037781 time/batch=0.10s
27892/43812 (epoch 63.662) train_loss=194.81965637 time/batch=0.10s
27893/43812 (epoch 63.664) train_loss=193.15563965 time/batch=0.16s
27894/43812 (epoch 63.667) train_loss=166.36901855 time/batch=0.11s
27895/43812 (epoch 63.669) train_loss=8.70178223 time/batch=0.02s
27896/43812 (epoch 63.671) train_loss=105.61157227 time/batch=0.06s
27897/43812 (epoch 63.674) train_loss=103.07905579 time/batch=0.05s
27898/43812 (epoch 63.676) train_loss=128.78684998 time/batch=0.07s
27899/43812 (epoch 63.678) train_loss=73.50126648 time/batch=0.07s
Validating
    loss:	353.366313

27900/43812 (epoch 63.680) train_loss=175.57090759 time/batch=2.49s
27901/43812 (epoch 63.683) train_loss=98.54254150 time/batch=0.06s
27902/43812 (epoch 63.685) train_loss=159.92680359 time/batch=0.11s
27903/43812 (epoch 63.687) train_loss=124.43489075 time/batch=0.09s
27904/43812 (epoch 63.690) train_loss=126.25450897 time/batch=0.09s
27905/43812 (epoch 63.692) train_loss=84.72392273 time/batch=0.06s
27906/43812 (epoch 63.694) train_loss=138.99600220 time/batch=0.08s
27907/43812 (epoch 63.696) train_loss=104.70822144 time/batch=0.07s
27908/43812 (epoch 63.699) train_loss=145.98989868 time/batch=0.10s
27909/43812 (epoch 63.701) train_loss=88.05380249 time/batch=0.05s
27910/43812 (epoch 63.703) train_loss=131.41400146 time/batch=0.08s
27911/43812 (epoch 63.706) train_loss=105.70210266 time/batch=0.07s
27912/43812 (epoch 63.708) train_loss=225.27964783 time/batch=0.12s
27913/43812 (epoch 63.710) train_loss=113.18695068 time/batch=0.08s
27914/43812 (epoch 63.712) train_loss=168.73910522 time/batch=0.11s
27915/43812 (epoch 63.715) train_loss=155.62980652 time/batch=0.10s
27916/43812 (epoch 63.717) train_loss=91.28050232 time/batch=0.06s
27917/43812 (epoch 63.719) train_loss=89.80840302 time/batch=0.07s
27918/43812 (epoch 63.722) train_loss=84.50360107 time/batch=0.06s
27919/43812 (epoch 63.724) train_loss=181.88124084 time/batch=0.12s
27920/43812 (epoch 63.726) train_loss=157.28659058 time/batch=0.08s
27921/43812 (epoch 63.728) train_loss=93.95072174 time/batch=0.06s
27922/43812 (epoch 63.731) train_loss=94.26422119 time/batch=0.07s
27923/43812 (epoch 63.733) train_loss=166.99522400 time/batch=0.09s
27924/43812 (epoch 63.735) train_loss=85.46415710 time/batch=0.05s
27925/43812 (epoch 63.738) train_loss=209.02526855 time/batch=0.11s
27926/43812 (epoch 63.740) train_loss=221.47840881 time/batch=0.14s
27927/43812 (epoch 63.742) train_loss=133.88619995 time/batch=0.09s
27928/43812 (epoch 63.744) train_loss=78.73670197 time/batch=0.06s
27929/43812 (epoch 63.747) train_loss=241.09655762 time/batch=0.12s
27930/43812 (epoch 63.749) train_loss=125.39852142 time/batch=0.11s
27931/43812 (epoch 63.751) train_loss=90.97439575 time/batch=0.05s
27932/43812 (epoch 63.753) train_loss=94.57929993 time/batch=0.06s
27933/43812 (epoch 63.756) train_loss=98.65013885 time/batch=0.05s
27934/43812 (epoch 63.758) train_loss=179.83241272 time/batch=0.08s
27935/43812 (epoch 63.760) train_loss=147.70724487 time/batch=0.11s
