vocabulary size: 6084
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
5995/13140 (epoch 13.687) train_loss=235.01631165 time/batch=0.09s
5996/13140 (epoch 13.689) train_loss=252.21595764 time/batch=0.09s
5997/13140 (epoch 13.692) train_loss=167.01721191 time/batch=0.07s
5998/13140 (epoch 13.694) train_loss=315.26159668 time/batch=0.08s
5999/13140 (epoch 13.696) train_loss=206.44497681 time/batch=0.08s
Validating
    loss:	471.080900

6000/13140 (epoch 13.699) train_loss=219.62628174 time/batch=2.20s
6001/13140 (epoch 13.701) train_loss=105.42517090 time/batch=0.04s
6002/13140 (epoch 13.703) train_loss=126.36886597 time/batch=0.03s
6003/13140 (epoch 13.705) train_loss=205.62658691 time/batch=0.08s
6004/13140 (epoch 13.708) train_loss=174.45382690 time/batch=0.05s
6005/13140 (epoch 13.710) train_loss=190.93234253 time/batch=0.06s
6006/13140 (epoch 13.712) train_loss=117.82692719 time/batch=0.04s
6007/13140 (epoch 13.715) train_loss=175.07780457 time/batch=0.06s
6008/13140 (epoch 13.717) train_loss=208.17607117 time/batch=0.08s
6009/13140 (epoch 13.719) train_loss=207.97282410 time/batch=0.08s
6010/13140 (epoch 13.721) train_loss=233.43132019 time/batch=0.08s
6011/13140 (epoch 13.724) train_loss=207.31445312 time/batch=0.08s
6012/13140 (epoch 13.726) train_loss=85.71277618 time/batch=0.06s
6013/13140 (epoch 13.728) train_loss=105.12498474 time/batch=0.03s
6014/13140 (epoch 13.731) train_loss=345.87176514 time/batch=0.10s
6015/13140 (epoch 13.733) train_loss=270.74829102 time/batch=0.10s
6016/13140 (epoch 13.735) train_loss=265.60742188 time/batch=0.09s
6017/13140 (epoch 13.737) train_loss=154.15715027 time/batch=0.06s
6018/13140 (epoch 13.740) train_loss=180.87020874 time/batch=0.07s
6019/13140 (epoch 13.742) train_loss=221.40177917 time/batch=0.07s
6020/13140 (epoch 13.744) train_loss=195.15853882 time/batch=0.07s
6021/13140 (epoch 13.747) train_loss=166.23571777 time/batch=0.06s
6022/13140 (epoch 13.749) train_loss=131.78308105 time/batch=0.05s
6023/13140 (epoch 13.751) train_loss=165.22346497 time/batch=0.05s
6024/13140 (epoch 13.753) train_loss=138.18280029 time/batch=0.06s
6025/13140 (epoch 13.756) train_loss=231.07778931 time/batch=0.09s
6026/13140 (epoch 13.758) train_loss=118.35069275 time/batch=0.04s
6027/13140 (epoch 13.760) train_loss=235.54824829 time/batch=0.09s
6028/13140 (epoch 13.763) train_loss=185.63967896 time/batch=0.08s
6029/13140 (epoch 13.765) train_loss=211.34677124 time/batch=0.08s
6030/13140 (epoch 13.767) train_loss=115.37640381 time/batch=0.05s
6031/13140 (epoch 13.769) train_loss=257.96868896 time/batch=0.09s
6032/13140 (epoch 13.772) train_loss=198.59060669 time/batch=0.07s
6033/13140 (epoch 13.774) train_loss=165.70634460 time/batch=0.05s
6034/13140 (epoch 13.776) train_loss=94.38961792 time/batch=0.05s
6035/13140 (epoch 13.779) train_loss=215.82061768 time/batch=0.08s
6036/13140 (epoch 13.781) train_loss=139.98170471 time/batch=0.05s
6037/13140 (epoch 13.783) train_loss=135.75949097 time/batch=0.04s
6038/13140 (epoch 13.785) train_loss=268.98187256 time/batch=0.10s
6039/13140 (epoch 13.788) train_loss=253.91903687 time/batch=0.08s
6040/13140 (epoch 13.790) train_loss=316.03945923 time/batch=0.08s
6041/13140 (epoch 13.792) train_loss=222.42489624 time/batch=0.08s
6042/13140 (epoch 13.795) train_loss=291.53585815 time/batch=0.09s
6043/13140 (epoch 13.797) train_loss=113.45180511 time/batch=0.05s
6044/13140 (epoch 13.799) train_loss=177.84594727 time/batch=0.08s
6045/13140 (epoch 13.801) train_loss=267.77874756 time/batch=0.07s
6046/13140 (epoch 13.804) train_loss=228.67668152 time/batch=0.09s
6047/13140 (epoch 13.806) train_loss=204.31611633 time/batch=0.08s
6048/13140 (epoch 13.808) train_loss=124.59283447 time/batch=0.06s
6049/13140 (epoch 13.811) train_loss=135.38778687 time/batch=0.04s
6050/13140 (epoch 13.813) train_loss=135.81585693 time/batch=0.06s
6051/13140 (epoch 13.815) train_loss=280.15148926 time/batch=0.09s
6052/13140 (epoch 13.817) train_loss=106.32940674 time/batch=0.05s
6053/13140 (epoch 13.820) train_loss=176.90342712 time/batch=0.07s
6054/13140 (epoch 13.822) train_loss=128.85804749 time/batch=0.05s
6055/13140 (epoch 13.824) train_loss=182.50338745 time/batch=0.06s
6056/13140 (epoch 13.826) train_loss=222.03231812 time/batch=0.07s
6057/13140 (epoch 13.829) train_loss=216.88932800 time/batch=0.07s
6058/13140 (epoch 13.831) train_loss=204.83068848 time/batch=0.08s
6059/13140 (epoch 13.833) train_loss=182.61048889 time/batch=0.06s
6060/13140 (epoch 13.836) train_loss=198.14094543 time/batch=0.08s
6061/13140 (epoch 13.838) train_loss=111.43013000 time/batch=0.04s
6062/13140 (epoch 13.840) train_loss=287.71600342 time/batch=0.08s
6063/13140 (epoch 13.842) train_loss=253.06632996 time/batch=0.08s
6064/13140 (epoch 13.845) train_loss=231.89602661 time/batch=0.08s
6065/13140 (epoch 13.847) train_loss=241.16442871 time/batch=0.08s
6066/13140 (epoch 13.849) train_loss=244.66342163 time/batch=0.08s
6067/13140 (epoch 13.852) train_loss=190.61297607 time/batch=0.07s
6068/13140 (epoch 13.854) train_loss=214.30810547 time/batch=0.08s
6069/13140 (epoch 13.856) train_loss=304.11383057 time/batch=0.08s
6070/13140 (epoch 13.858) train_loss=183.94219971 time/batch=0.07s
6071/13140 (epoch 13.861) train_loss=172.79522705 time/batch=0.07s
6072/13140 (epoch 13.863) train_loss=160.37541199 time/batch=0.06s
6073/13140 (epoch 13.865) train_loss=266.56469727 time/batch=0.11s
6074/13140 (epoch 13.868) train_loss=175.09606934 time/batch=0.06s
6075/13140 (epoch 13.870) train_loss=150.06063843 time/batch=0.06s
6076/13140 (epoch 13.872) train_loss=212.38821411 time/batch=0.06s
6077/13140 (epoch 13.874) train_loss=147.28961182 time/batch=0.05s
6078/13140 (epoch 13.877) train_loss=155.81219482 time/batch=0.05s
6079/13140 (epoch 13.879) train_loss=196.94862366 time/batch=0.06s
6080/13140 (epoch 13.881) train_loss=258.89324951 time/batch=0.11s
6081/13140 (epoch 13.884) train_loss=234.83946228 time/batch=0.08s
6082/13140 (epoch 13.886) train_loss=142.71963501 time/batch=0.04s
6083/13140 (epoch 13.888) train_loss=223.31822205 time/batch=0.09s
6084/13140 (epoch 13.890) train_loss=172.89025879 time/batch=0.06s
6085/13140 (epoch 13.893) train_loss=237.25405884 time/batch=0.09s
6086/13140 (epoch 13.895) train_loss=237.04275513 time/batch=0.07s
6087/13140 (epoch 13.897) train_loss=123.81783295 time/batch=0.05s
6088/13140 (epoch 13.900) train_loss=234.56579590 time/batch=0.06s
6089/13140 (epoch 13.902) train_loss=234.06170654 time/batch=0.08s
6090/13140 (epoch 13.904) train_loss=116.98841095 time/batch=0.06s
6091/13140 (epoch 13.906) train_loss=244.52732849 time/batch=0.07s
6092/13140 (epoch 13.909) train_loss=253.60098267 time/batch=0.08s
6093/13140 (epoch 13.911) train_loss=180.46585083 time/batch=0.05s
6094/13140 (epoch 13.913) train_loss=158.05743408 time/batch=0.07s
6095/13140 (epoch 13.916) train_loss=152.08316040 time/batch=0.04s
6096/13140 (epoch 13.918) train_loss=210.32673645 time/batch=0.07s
6097/13140 (epoch 13.920) train_loss=137.56900024 time/batch=0.05s
6098/13140 (epoch 13.922) train_loss=187.33316040 time/batch=0.07s
6099/13140 (epoch 13.925) train_loss=203.05615234 time/batch=0.05s
Validating
    loss:	487.875801

6100/13140 (epoch 13.927) train_loss=169.52931213 time/batch=2.23s
6101/13140 (epoch 13.929) train_loss=187.92337036 time/batch=0.07s
6102/13140 (epoch 13.932) train_loss=155.70349121 time/batch=0.05s
6103/13140 (epoch 13.934) train_loss=279.19519043 time/batch=0.08s
6104/13140 (epoch 13.936) train_loss=144.39019775 time/batch=0.06s
6105/13140 (epoch 13.938) train_loss=232.66058350 time/batch=0.07s
6106/13140 (epoch 13.941) train_loss=133.93301392 time/batch=0.05s
6107/13140 (epoch 13.943) train_loss=182.66511536 time/batch=0.08s
6108/13140 (epoch 13.945) train_loss=219.49591064 time/batch=0.07s
6109/13140 (epoch 13.947) train_loss=207.11216736 time/batch=0.09s
6110/13140 (epoch 13.950) train_loss=170.48040771 time/batch=0.05s
6111/13140 (epoch 13.952) train_loss=130.58248901 time/batch=0.05s
6112/13140 (epoch 13.954) train_loss=184.79356384 time/batch=0.05s
6113/13140 (epoch 13.957) train_loss=172.71688843 time/batch=0.06s
6114/13140 (epoch 13.959) train_loss=239.49421692 time/batch=0.08s
6115/13140 (epoch 13.961) train_loss=186.25782776 time/batch=0.06s
6116/13140 (epoch 13.963) train_loss=234.17712402 time/batch=0.09s
6117/13140 (epoch 13.966) train_loss=217.83728027 time/batch=0.09s
6118/13140 (epoch 13.968) train_loss=112.86595154 time/batch=0.05s
6119/13140 (epoch 13.970) train_loss=164.49621582 time/batch=0.07s
6120/13140 (epoch 13.973) train_loss=134.91142273 time/batch=0.04s
6121/13140 (epoch 13.975) train_loss=152.72346497 time/batch=0.04s
6122/13140 (epoch 13.977) train_loss=189.37951660 time/batch=0.07s
6123/13140 (epoch 13.979) train_loss=128.60104370 time/batch=0.06s
6124/13140 (epoch 13.982) train_loss=145.69006348 time/batch=0.06s
6125/13140 (epoch 13.984) train_loss=181.53918457 time/batch=0.06s
6126/13140 (epoch 13.986) train_loss=174.50497437 time/batch=0.06s
6127/13140 (epoch 13.989) train_loss=232.09901428 time/batch=0.09s
6128/13140 (epoch 13.991) train_loss=159.95852661 time/batch=0.06s
6129/13140 (epoch 13.993) train_loss=279.98333740 time/batch=0.07s
6130/13140 (epoch 13.995) train_loss=156.04046631 time/batch=0.06s
6131/13140 (epoch 13.998) train_loss=182.58822632 time/batch=0.06s
6132/13140 (epoch 14.000) train_loss=150.51296997 time/batch=0.07s
6133/13140 (epoch 14.002) train_loss=519.70263672 time/batch=0.15s
6134/13140 (epoch 14.005) train_loss=278.68783569 time/batch=0.10s
6135/13140 (epoch 14.007) train_loss=65.35726166 time/batch=0.04s
6136/13140 (epoch 14.009) train_loss=276.00241089 time/batch=0.09s
6137/13140 (epoch 14.011) train_loss=983.55755615 time/batch=0.22s
6138/13140 (epoch 14.014) train_loss=732.59436035 time/batch=0.26s
6139/13140 (epoch 14.016) train_loss=6207.74609375 time/batch=1.55s
6140/13140 (epoch 14.018) train_loss=1830.42895508 time/batch=0.44s
6141/13140 (epoch 14.021) train_loss=968.43420410 time/batch=0.24s
6142/13140 (epoch 14.023) train_loss=2139.14599609 time/batch=0.48s
6143/13140 (epoch 14.025) train_loss=953.22106934 time/batch=0.27s
6144/13140 (epoch 14.027) train_loss=1009.39086914 time/batch=0.29s
6145/13140 (epoch 14.030) train_loss=169.80995178 time/batch=0.06s
6146/13140 (epoch 14.032) train_loss=4866.65429688 time/batch=0.91s
6147/13140 (epoch 14.034) train_loss=371.84558105 time/batch=0.17s
6148/13140 (epoch 14.037) train_loss=105.12684631 time/batch=0.05s
6149/13140 (epoch 14.039) train_loss=3445.61865234 time/batch=0.64s
6150/13140 (epoch 14.041) train_loss=368.25915527 time/batch=0.14s
6151/13140 (epoch 14.043) train_loss=1451.51000977 time/batch=0.33s
6152/13140 (epoch 14.046) train_loss=170.45843506 time/batch=0.08s
6153/13140 (epoch 14.048) train_loss=609.18762207 time/batch=0.19s
6154/13140 (epoch 14.050) train_loss=897.62512207 time/batch=0.25s
6155/13140 (epoch 14.053) train_loss=5732.56445312 time/batch=1.62s
6156/13140 (epoch 14.055) train_loss=396.83114624 time/batch=0.22s
6157/13140 (epoch 14.057) train_loss=123.89401245 time/batch=0.05s
6158/13140 (epoch 14.059) train_loss=4697.75439453 time/batch=1.85s
6159/13140 (epoch 14.062) train_loss=154.91639709 time/batch=0.14s
6160/13140 (epoch 14.064) train_loss=632.59851074 time/batch=0.16s
6161/13140 (epoch 14.066) train_loss=874.85760498 time/batch=0.30s
6162/13140 (epoch 14.068) train_loss=2481.91479492 time/batch=0.61s
6163/13140 (epoch 14.071) train_loss=720.49963379 time/batch=0.20s
6164/13140 (epoch 14.073) train_loss=1705.67578125 time/batch=0.42s
6165/13140 (epoch 14.075) train_loss=672.01464844 time/batch=0.18s
6166/13140 (epoch 14.078) train_loss=1235.27050781 time/batch=0.31s
6167/13140 (epoch 14.080) train_loss=213.41479492 time/batch=0.10s
6168/13140 (epoch 14.082) train_loss=2017.14477539 time/batch=0.49s
6169/13140 (epoch 14.084) train_loss=1357.55468750 time/batch=0.28s
6170/13140 (epoch 14.087) train_loss=2295.05346680 time/batch=0.54s
6171/13140 (epoch 14.089) train_loss=257.89340210 time/batch=0.10s
6172/13140 (epoch 14.091) train_loss=686.94329834 time/batch=0.20s
6173/13140 (epoch 14.094) train_loss=242.99880981 time/batch=0.09s
6174/13140 (epoch 14.096) train_loss=253.19281006 time/batch=0.08s
6175/13140 (epoch 14.098) train_loss=300.90856934 time/batch=0.10s
6176/13140 (epoch 14.100) train_loss=1862.24658203 time/batch=0.51s
6177/13140 (epoch 14.103) train_loss=909.90783691 time/batch=0.29s
6178/13140 (epoch 14.105) train_loss=939.13690186 time/batch=0.31s
6179/13140 (epoch 14.107) train_loss=1264.05200195 time/batch=0.30s
6180/13140 (epoch 14.110) train_loss=1992.77880859 time/batch=0.56s
6181/13140 (epoch 14.112) train_loss=1191.52172852 time/batch=0.25s
6182/13140 (epoch 14.114) train_loss=290.39526367 time/batch=0.10s
6183/13140 (epoch 14.116) train_loss=847.14202881 time/batch=0.22s
6184/13140 (epoch 14.119) train_loss=2718.69140625 time/batch=0.56s
6185/13140 (epoch 14.121) train_loss=232.03128052 time/batch=0.10s
6186/13140 (epoch 14.123) train_loss=359.13720703 time/batch=0.12s
6187/13140 (epoch 14.126) train_loss=167.76332092 time/batch=0.07s
6188/13140 (epoch 14.128) train_loss=839.26806641 time/batch=0.21s
6189/13140 (epoch 14.130) train_loss=2053.38623047 time/batch=0.42s
6190/13140 (epoch 14.132) train_loss=321.14843750 time/batch=0.13s
6191/13140 (epoch 14.135) train_loss=133.27258301 time/batch=0.06s
6192/13140 (epoch 14.137) train_loss=474.64312744 time/batch=0.11s
6193/13140 (epoch 14.139) train_loss=218.78710938 time/batch=0.09s
6194/13140 (epoch 14.142) train_loss=126.58370972 time/batch=0.05s
6195/13140 (epoch 14.144) train_loss=146.80630493 time/batch=0.05s
6196/13140 (epoch 14.146) train_loss=494.55474854 time/batch=0.14s
6197/13140 (epoch 14.148) train_loss=429.22698975 time/batch=0.14s
6198/13140 (epoch 14.151) train_loss=500.92871094 time/batch=0.16s
6199/13140 (epoch 14.153) train_loss=859.85107422 time/batch=0.24s
Validating
    loss:	446.640678

6200/13140 (epoch 14.155) train_loss=348.29974365 time/batch=2.43s
6201/13140 (epoch 14.158) train_loss=467.96710205 time/batch=0.18s
6202/13140 (epoch 14.160) train_loss=372.32958984 time/batch=0.15s
6203/13140 (epoch 14.162) train_loss=1134.11596680 time/batch=0.22s
6204/13140 (epoch 14.164) train_loss=2350.34667969 time/batch=2.08s
6205/13140 (epoch 14.167) train_loss=1441.66174316 time/batch=0.44s
6206/13140 (epoch 14.169) train_loss=234.08781433 time/batch=0.07s
6207/13140 (epoch 14.171) train_loss=271.71716309 time/batch=0.08s
6208/13140 (epoch 14.174) train_loss=224.02185059 time/batch=0.09s
6209/13140 (epoch 14.176) train_loss=294.82846069 time/batch=0.12s
6210/13140 (epoch 14.178) train_loss=322.12738037 time/batch=0.10s
6211/13140 (epoch 14.180) train_loss=1494.31933594 time/batch=0.37s
6212/13140 (epoch 14.183) train_loss=417.07708740 time/batch=0.15s
6213/13140 (epoch 14.185) train_loss=1622.03601074 time/batch=0.34s
6214/13140 (epoch 14.187) train_loss=1613.19897461 time/batch=0.33s
6215/13140 (epoch 14.189) train_loss=762.86248779 time/batch=0.24s
6216/13140 (epoch 14.192) train_loss=160.22225952 time/batch=0.07s
6217/13140 (epoch 14.194) train_loss=79.55255127 time/batch=0.02s
6218/13140 (epoch 14.196) train_loss=181.40525818 time/batch=0.07s
6219/13140 (epoch 14.199) train_loss=1220.93017578 time/batch=0.28s
6220/13140 (epoch 14.201) train_loss=525.19519043 time/batch=0.16s
6221/13140 (epoch 14.203) train_loss=450.92468262 time/batch=0.13s
6222/13140 (epoch 14.205) train_loss=486.07269287 time/batch=0.17s
6223/13140 (epoch 14.208) train_loss=353.30743408 time/batch=0.10s
6224/13140 (epoch 14.210) train_loss=1377.97949219 time/batch=0.37s
6225/13140 (epoch 14.212) train_loss=291.15902710 time/batch=0.12s
6226/13140 (epoch 14.215) train_loss=887.57238770 time/batch=0.22s
6227/13140 (epoch 14.217) train_loss=236.70480347 time/batch=0.09s
6228/13140 (epoch 14.219) train_loss=1047.39245605 time/batch=0.29s
6229/13140 (epoch 14.221) train_loss=137.24160767 time/batch=0.06s
6230/13140 (epoch 14.224) train_loss=913.69482422 time/batch=0.23s
6231/13140 (epoch 14.226) train_loss=282.07113647 time/batch=0.11s
6232/13140 (epoch 14.228) train_loss=294.35394287 time/batch=0.13s
6233/13140 (epoch 14.231) train_loss=141.10859680 time/batch=0.05s
6234/13140 (epoch 14.233) train_loss=474.14953613 time/batch=0.18s
6235/13140 (epoch 14.235) train_loss=103.90783691 time/batch=0.04s
6236/13140 (epoch 14.237) train_loss=165.34558105 time/batch=0.07s
6237/13140 (epoch 14.240) train_loss=134.47708130 time/batch=0.04s
6238/13140 (epoch 14.242) train_loss=387.67181396 time/batch=0.14s
6239/13140 (epoch 14.244) train_loss=330.97390747 time/batch=0.12s
6240/13140 (epoch 14.247) train_loss=523.72674561 time/batch=0.20s
6241/13140 (epoch 14.249) train_loss=138.48197937 time/batch=0.06s
6242/13140 (epoch 14.251) train_loss=248.64093018 time/batch=0.08s
6243/13140 (epoch 14.253) train_loss=110.48484802 time/batch=0.04s
6244/13140 (epoch 14.256) train_loss=1237.10937500 time/batch=0.35s
6245/13140 (epoch 14.258) train_loss=530.32043457 time/batch=0.16s
6246/13140 (epoch 14.260) train_loss=122.34350586 time/batch=0.04s
6247/13140 (epoch 14.263) train_loss=84.24745941 time/batch=0.03s
6248/13140 (epoch 14.265) train_loss=435.15463257 time/batch=0.15s
6249/13140 (epoch 14.267) train_loss=1387.91809082 time/batch=0.38s
6250/13140 (epoch 14.269) train_loss=173.65582275 time/batch=0.09s
6251/13140 (epoch 14.272) train_loss=418.96578979 time/batch=0.13s
6252/13140 (epoch 14.274) train_loss=455.29382324 time/batch=0.16s
6253/13140 (epoch 14.276) train_loss=468.93908691 time/batch=0.16s
6254/13140 (epoch 14.279) train_loss=753.45812988 time/batch=0.21s
6255/13140 (epoch 14.281) train_loss=357.13354492 time/batch=0.12s
6256/13140 (epoch 14.283) train_loss=165.79074097 time/batch=0.07s
6257/13140 (epoch 14.285) train_loss=397.53341675 time/batch=0.13s
6258/13140 (epoch 14.288) train_loss=192.89463806 time/batch=0.09s
6259/13140 (epoch 14.290) train_loss=231.45797729 time/batch=0.09s
6260/13140 (epoch 14.292) train_loss=351.02752686 time/batch=0.08s
6261/13140 (epoch 14.295) train_loss=803.99023438 time/batch=0.21s
6262/13140 (epoch 14.297) train_loss=217.09269714 time/batch=0.11s
6263/13140 (epoch 14.299) train_loss=156.34222412 time/batch=0.06s
6264/13140 (epoch 14.301) train_loss=137.62097168 time/batch=0.04s
6265/13140 (epoch 14.304) train_loss=179.38493347 time/batch=0.05s
6266/13140 (epoch 14.306) train_loss=219.39178467 time/batch=0.08s
6267/13140 (epoch 14.308) train_loss=842.05511475 time/batch=0.23s
6268/13140 (epoch 14.311) train_loss=236.56747437 time/batch=0.10s
6269/13140 (epoch 14.313) train_loss=244.36068726 time/batch=0.10s
6270/13140 (epoch 14.315) train_loss=237.89205933 time/batch=0.09s
6271/13140 (epoch 14.317) train_loss=189.29820251 time/batch=0.06s
6272/13140 (epoch 14.320) train_loss=198.53700256 time/batch=0.07s
6273/13140 (epoch 14.322) train_loss=193.11051941 time/batch=0.09s
6274/13140 (epoch 14.324) train_loss=256.38879395 time/batch=0.11s
6275/13140 (epoch 14.326) train_loss=650.96435547 time/batch=0.17s
6276/13140 (epoch 14.329) train_loss=396.17297363 time/batch=0.13s
6277/13140 (epoch 14.331) train_loss=139.91102600 time/batch=0.06s
6278/13140 (epoch 14.333) train_loss=219.29121399 time/batch=0.08s
6279/13140 (epoch 14.336) train_loss=215.87644958 time/batch=0.10s
6280/13140 (epoch 14.338) train_loss=277.14697266 time/batch=0.10s
6281/13140 (epoch 14.340) train_loss=235.66705322 time/batch=0.10s
6282/13140 (epoch 14.342) train_loss=141.00952148 time/batch=0.06s
6283/13140 (epoch 14.345) train_loss=172.26232910 time/batch=0.05s
6284/13140 (epoch 14.347) train_loss=143.43481445 time/batch=0.05s
6285/13140 (epoch 14.349) train_loss=139.88368225 time/batch=0.05s
6286/13140 (epoch 14.352) train_loss=138.63526917 time/batch=0.05s
6287/13140 (epoch 14.354) train_loss=250.42680359 time/batch=0.10s
6288/13140 (epoch 14.356) train_loss=92.87487793 time/batch=0.03s
6289/13140 (epoch 14.358) train_loss=159.01751709 time/batch=0.05s
6290/13140 (epoch 14.361) train_loss=316.13861084 time/batch=0.12s
6291/13140 (epoch 14.363) train_loss=257.55850220 time/batch=0.11s
6292/13140 (epoch 14.365) train_loss=120.35967255 time/batch=0.04s
6293/13140 (epoch 14.368) train_loss=316.02670288 time/batch=0.11s
6294/13140 (epoch 14.370) train_loss=206.24504089 time/batch=0.09s
6295/13140 (epoch 14.372) train_loss=186.74862671 time/batch=0.07s
6296/13140 (epoch 14.374) train_loss=178.33813477 time/batch=0.06s
6297/13140 (epoch 14.377) train_loss=327.83602905 time/batch=0.13s
6298/13140 (epoch 14.379) train_loss=239.78237915 time/batch=0.10s
6299/13140 (epoch 14.381) train_loss=270.73687744 time/batch=0.11s
Validating
    loss:	450.214118

6300/13140 (epoch 14.384) train_loss=334.77697754 time/batch=2.39s
6301/13140 (epoch 14.386) train_loss=146.06913757 time/batch=0.07s
6302/13140 (epoch 14.388) train_loss=361.55853271 time/batch=0.12s
6303/13140 (epoch 14.390) train_loss=139.15391541 time/batch=0.06s
6304/13140 (epoch 14.393) train_loss=218.79576111 time/batch=0.09s
6305/13140 (epoch 14.395) train_loss=196.41404724 time/batch=0.07s
6306/13140 (epoch 14.397) train_loss=174.13778687 time/batch=0.09s
6307/13140 (epoch 14.400) train_loss=227.80694580 time/batch=0.08s
6308/13140 (epoch 14.402) train_loss=103.60681152 time/batch=0.05s
6309/13140 (epoch 14.404) train_loss=129.08096313 time/batch=0.04s
6310/13140 (epoch 14.406) train_loss=274.93615723 time/batch=0.08s
6311/13140 (epoch 14.409) train_loss=171.18966675 time/batch=0.07s
6312/13140 (epoch 14.411) train_loss=237.49221802 time/batch=0.08s
6313/13140 (epoch 14.413) train_loss=231.58642578 time/batch=0.10s
6314/13140 (epoch 14.416) train_loss=359.38348389 time/batch=0.15s
6315/13140 (epoch 14.418) train_loss=226.83929443 time/batch=0.06s
6316/13140 (epoch 14.420) train_loss=382.22943115 time/batch=0.11s
6317/13140 (epoch 14.422) train_loss=179.04614258 time/batch=0.07s
6318/13140 (epoch 14.425) train_loss=260.56567383 time/batch=0.09s
6319/13140 (epoch 14.427) train_loss=544.78747559 time/batch=0.17s
6320/13140 (epoch 14.429) train_loss=402.33450317 time/batch=0.15s
6321/13140 (epoch 14.432) train_loss=171.52932739 time/batch=0.08s
6322/13140 (epoch 14.434) train_loss=242.33053589 time/batch=0.09s
6323/13140 (epoch 14.436) train_loss=121.67646790 time/batch=0.04s
6324/13140 (epoch 14.438) train_loss=497.87844849 time/batch=0.13s
6325/13140 (epoch 14.441) train_loss=102.90533447 time/batch=0.04s
6326/13140 (epoch 14.443) train_loss=302.78543091 time/batch=0.10s
6327/13140 (epoch 14.445) train_loss=143.90055847 time/batch=0.05s
6328/13140 (epoch 14.447) train_loss=271.28546143 time/batch=0.08s
6329/13140 (epoch 14.450) train_loss=259.50213623 time/batch=0.07s
6330/13140 (epoch 14.452) train_loss=134.82131958 time/batch=0.04s
6331/13140 (epoch 14.454) train_loss=144.64781189 time/batch=0.05s
6332/13140 (epoch 14.457) train_loss=137.15110779 time/batch=0.06s
6333/13140 (epoch 14.459) train_loss=102.80989075 time/batch=0.03s
6334/13140 (epoch 14.461) train_loss=229.45028687 time/batch=0.08s
6335/13140 (epoch 14.463) train_loss=118.77902222 time/batch=0.04s
6336/13140 (epoch 14.466) train_loss=257.94232178 time/batch=0.09s
6337/13140 (epoch 14.468) train_loss=311.24743652 time/batch=0.12s
6338/13140 (epoch 14.470) train_loss=127.68853760 time/batch=0.04s
6339/13140 (epoch 14.473) train_loss=158.58267212 time/batch=0.05s
6340/13140 (epoch 14.475) train_loss=118.21549988 time/batch=0.03s
6341/13140 (epoch 14.477) train_loss=146.87432861 time/batch=0.06s
6342/13140 (epoch 14.479) train_loss=234.58544922 time/batch=0.08s
6343/13140 (epoch 14.482) train_loss=239.52163696 time/batch=0.09s
6344/13140 (epoch 14.484) train_loss=428.05041504 time/batch=0.12s
6345/13140 (epoch 14.486) train_loss=140.63314819 time/batch=0.07s
6346/13140 (epoch 14.489) train_loss=167.70663452 time/batch=0.05s
6347/13140 (epoch 14.491) train_loss=181.77909851 time/batch=0.06s
6348/13140 (epoch 14.493) train_loss=168.94940186 time/batch=0.05s
6349/13140 (epoch 14.495) train_loss=187.61721802 time/batch=0.06s
6350/13140 (epoch 14.498) train_loss=107.35944366 time/batch=0.05s
6351/13140 (epoch 14.500) train_loss=157.67501831 time/batch=0.05s
6352/13140 (epoch 14.502) train_loss=198.22125244 time/batch=0.08s
6353/13140 (epoch 14.505) train_loss=336.29895020 time/batch=0.12s
6354/13140 (epoch 14.507) train_loss=117.23728180 time/batch=0.05s
6355/13140 (epoch 14.509) train_loss=332.79534912 time/batch=0.11s
6356/13140 (epoch 14.511) train_loss=134.39347839 time/batch=0.06s
6357/13140 (epoch 14.514) train_loss=385.08013916 time/batch=0.11s
6358/13140 (epoch 14.516) train_loss=236.70722961 time/batch=0.09s
6359/13140 (epoch 14.518) train_loss=230.84158325 time/batch=0.08s
6360/13140 (epoch 14.521) train_loss=186.14927673 time/batch=0.07s
6361/13140 (epoch 14.523) train_loss=263.34265137 time/batch=0.10s
6362/13140 (epoch 14.525) train_loss=247.65374756 time/batch=0.10s
6363/13140 (epoch 14.527) train_loss=217.51750183 time/batch=0.07s
6364/13140 (epoch 14.530) train_loss=210.96621704 time/batch=0.08s
6365/13140 (epoch 14.532) train_loss=123.89799500 time/batch=0.04s
6366/13140 (epoch 14.534) train_loss=200.23760986 time/batch=0.07s
6367/13140 (epoch 14.537) train_loss=121.15463257 time/batch=0.05s
6368/13140 (epoch 14.539) train_loss=140.40655518 time/batch=0.05s
6369/13140 (epoch 14.541) train_loss=370.21252441 time/batch=0.11s
6370/13140 (epoch 14.543) train_loss=108.68618011 time/batch=0.03s
6371/13140 (epoch 14.546) train_loss=404.28900146 time/batch=0.12s
6372/13140 (epoch 14.548) train_loss=123.66600800 time/batch=0.05s
6373/13140 (epoch 14.550) train_loss=256.78155518 time/batch=0.10s
6374/13140 (epoch 14.553) train_loss=209.91435242 time/batch=0.07s
6375/13140 (epoch 14.555) train_loss=219.69610596 time/batch=0.09s
6376/13140 (epoch 14.557) train_loss=219.13134766 time/batch=0.06s
6377/13140 (epoch 14.559) train_loss=330.86096191 time/batch=0.11s
6378/13140 (epoch 14.562) train_loss=115.13589478 time/batch=0.05s
6379/13140 (epoch 14.564) train_loss=98.10154724 time/batch=0.04s
